record_index,start_hex,end_hex_exclusive,pair,payload_bytes,glyph_codes,unresolved_codes,chinese_text,pointer_targets,pointer_references
1403,0x03A5CA,0x03A5E0,7,22,9,,"
船员:谢谢,欢迎你上船!",0x03A5CB,0x0383BD
1404,0x03A5E1,0x03A61B,7,58,26,,"
船员:小鬼,这艘铁达尼号上的客人都是有钱人,你别到这里闲逛!!",0x03A5E2,0x0383BF
1405,0x03A61C,0x03A62E,7,18,8,,"
船员:船已经出发了",0x03A61D,0x0383C1
1406,0x03A62F,0x03A647,7,24,11,,"
绅士:我是从宝石大陆来的",0x03A630,0x0383C3
1407,0x03A648,0x03A668,7,32,15,,"
绅士:有空一定要去宝石大陆看看哦",0x03A649,0x0383C5
1408,0x03A669,0x03A685,7,28,13,,"
迷你裙:这里的男孩都很害羞呢",0x03A66A,0x0383C7
1409,0x03A686,0x03A69F,7,25,11,,"
迷你裙:讨厌你这种小孩子!",0x03A687,0x0383C9
1410,0x03A6A0,0x03A6C0,7,32,15,,"
绅士:来到这个方元地区还真是舒服",0x03A6A1,0x0383CB
1411,0x03A6C1,0x03A6E4,7,35,16,,"
绅士:你听说过还有金银地区的传说吗?",0x03A6C2,0x0383CD
1412,0x03A6E5,0x03A700,7,27,12,,"
大胖子:看我钓上的好货色吧!",0x03A6E6,0x0383CF
1413,0x03A701,0x03A710,7,15,5,,"
大胖子:可恶...",0x03A702,0x0383D1
1414,0x03A711,0x03A723,7,18,8,,"
水手:今天天气好啊",0x03A712,0x0383D3
1415,0x03A724,0x03A736,7,18,8,,"
水手:我玩的很开心",0x03A725,0x0383D5
1416,0x03A737,0x03A74B,7,20,9,,"
水手:天天都努力工作",0x03A738,0x0383D7
1417,0x03A74C,0x03A75D,7,17,7,,"
水手:有没有搞错?",0x03A74D,0x0383D9
1418,0x03A75E,0x03A778,7,26,12,,"
谈判小子:你别小看我的精灵",0x03A75F,0x0383DB
1419,0x03A779,0x03A78F,7,22,10,,"
谈判小子:还欠缺修炼啊",0x03A77A,0x0383DD
1420,0x03A790,0x03A7A8,7,24,11,,"
迷你裙:我喜欢大海的感觉",0x03A791,0x0383DF
1421,0x03A7A9,0x03A7C2,7,25,10,,"
迷你裙:就像喜欢你一样...",0x03A7AA,0x0383E1
1422,0x03A7C3,0x03A7D7,7,20,9,,"
绅士:明年我要去旅游",0x03A7C4,0x0383E3
1423,0x03A7D8,0x03A7F3,7,27,12,,"
绅士:都一把年纪了,走不动了",0x03A7D9,0x0383E5
1424,0x03A7F4,0x03A806,7,18,7,,"
水手:小子,别乱逛!",0x03A7F5,0x0383E7
1425,0x03A807,0x03A820,7,25,11,,"
水手:我错了,请您随便参观",0x03A808,0x0383E9
1426,0x03A821,0x03A830,7,15,6,,"
双胞胎:你好啊!",0x03A822,0x0383EB
1427,0x03A831,0x03A850,7,31,14,,"
水手:我明白了,你是伟大的训练师",0x03A832,0x0383ED
1428,0x03A851,0x03A85E,7,13,5,,"
水手:你是谁?",0x03A852,0x0383EF
1429,0x03A85F,0x03A86F,7,16,6,,"
水手:我又是谁??",0x03A860,0x0383F1
1430,0x03A870,0x03A87F,7,15,6,,"
水手:出海愉快!",0x03A871,0x0383F3
1431,0x03A880,0x03A897,7,23,10,,"
水手:晚饭什么时候开始?",0x03A881,0x0383F5
1432,0x03A898,0x03A8AB,7,19,8,,"
大胖子:我正在减肥!",0x03A899,0x0383F7
1433,0x03A8AC,0x03A8C3,7,23,10,,"
大胖子:不过现在又胖了!",0x03A8AD,0x0383F9
1434,0x03A8C4,0x03A8D1,7,13,5,,"
水手:快走开!",0x03A8C5,0x0383FB
1435,0x03A8D2,0x03A8E7,7,21,9,,"
水手:刚才我有说话吗?",0x03A8D3,0x0383FD
1436,0x03A8E8,0x03A906,7,30,14,,"
绅士:我有个女儿现在和你一样大",0x03A8E9,0x0383FF
1437,0x03A907,0x03A91A,7,19,7,,"
绅士:做我女婿吧...",0x03A908,0x038401
1438,0x03A91B,0x03A98B,7,112,52,,"
小茂:小智真没想到会在这里见到你!你也受到了邀请啊?图鉴又增加了吗?我可是收集到四十多种了!让我看看你有没有进步吧!!",0x03A91C,0x038403
1439,0x03A98C,0x03A9DA,7,78,36,,"
小茂:听说居合斩的名人也在船上,看了一下竟然是会晕船的老头!你也去看看吧,再会了!",0x03A98D,0x038405
1440,0x03A9DB,0x03A9F5,7,26,10,,"
名人:晕船,不行了...好难过",0x03A9DC,0x038407
1441,0x03A9F6,0x03AA07,7,17,7,,"
小智:我帮你拍拍!",0x03A9F7,0x038409
1442,0x03AA08,0x03AA96,7,142,64,,"
名人:嗯,好多了...谢谢你!什么你想看我的居合斩?如果我的身体好点的话就可以表演给你看...对了,这个给你吧!只要教你的精灵那你就随时都可看到居合斩了!",0x03AA09,0x03840B
1443,0x03AA97,0x03AAA8,7,17,7,,"
得到特技01居合斩",0x03AA98,0x03840D
1444,0x03AAA9,0x03AB0B,7,98,45,,"
裁判:为来的冠军!马其斯少佐的外号叫闪电美国!使用电系精灵可称的上美国第一!飞行类和水类是不适用的...",0x03AAAA,0x03840F
1445,0x03AB0C,0x03AB3F,7,51,24,,"
水手:就算你的精灵有多强都不可能是你这种小孩该来的!",0x03AB0D,0x038411
1446,0x03AB40,0x03AB4E,7,14,6,,"
水手:有两下子",0x03AB41,0x038413
1447,0x03AB4F,0x03AB62,7,19,8,,"
士兵:能过我这关吗?",0x03AB50,0x038415
1448,0x03AB63,0x03AB6D,7,10,4,,"
士兵:请进",0x03AB64,0x038417
1449,0x03AB6E,0x03AB92,7,36,16,,"
绅士:马其斯少佐是军人,你也想加入吗?",0x03AB6F,0x038419
1450,0x03AB93,0x03ABA6,7,19,7,,"
绅士:不想加入吗...",0x03AB94,0x03841B
1451,0x03ABA7,0x03AC15,7,110,50,,"
马其斯:哦?宝贝你要挑战啊?哈哈!就凭你那微弱的力量!就想与我挑战?真是有胆量?精灵做的不是这么简单的!让你尝尝苦头!",0x03ABA8,0x03841D
1452,0x03AC16,0x03AC4F,7,57,26,,"
马其斯:我输了,那么这个橙色徽章拿去吧,还有这个是我的心意!",0x03AC17,0x03841F
1453,0x03AC50,0x03AC5B,7,11,4,,"
得到技能24",0x03AC51,0x038421
1454,0x03AC5C,0x03ACAC,7,80,37,,"
女警君莎:那是橙色徽章?你可能是厉害的训练家!!抓到最近老是恶作剧的杰尼龟给你好吗?",0x03AC5D,0x038423
1455,0x03ACAD,0x03ACCA,7,29,12,,"
是吗?谁能领养这只杰尼龟呢...",0x03ACAE,0x038425
1456,0x03ACCB,0x03ACE2,7,23,10,,"
拜托了,要好好照顾它哦!",0x03ACCC,0x038427
1457,0x03ACE3,0x03ACEE,7,11,5,,"
得到杰尼龟",0x03ACE4,0x038429
1458,0x03ACEF,0x03AD22,7,51,24,,"
爷爷:听说这个是地鼠挖的山洞,好像能通到常青市的样子",0x03ACF0,0x03842B
1459,0x03AD23,0x03AD64,7,65,30,,"
男孩:这个秘传技05你应该用的上,让能学闪光的精灵学会后可以照亮山洞",0x03AD24,0x03842D
1460,0x03AD65,0x03AD70,7,11,4,,"
得到特技05",0x03AD66,0x03842F
1461,0x03AD71,0x03AD84,7,19,7,,"
谈判小子:我困了...",0x03AD72,0x038431
1462,0x03AD85,0x03AD9E,7,25,11,,"
谈判小子:干嘛打扰我休息?",0x03AD86,0x038433
1463,0x03AD9F,0x03ADBC,7,29,13,,"
谈判小子:你怎么这么没有礼貌?",0x03ADA0,0x038435
1464,0x03ADBD,0x03ADD8,7,27,12,,"
谈判小子:算了,我不和你计较",0x03ADBE,0x038437
1465,0x03ADD9,0x03ADF2,7,25,11,,"
老爷爷:我的精灵是无敌的!",0x03ADDA,0x038439
1466,0x03ADF3,0x03AE0C,7,25,10,,"
老爷爷:在我家是无敌的...",0x03ADF4,0x03843B
1467,0x03AE0D,0x03AE26,7,25,11,,"
双胞胎:我们脸上有东西吗?",0x03AE0E,0x03843D
1468,0x03AE27,0x03AE3E,7,23,9,,"
双胞胎:说你呢,你还看!!",0x03AE28,0x03843F
1469,0x03AE3F,0x03AE4F,7,16,4,,"
马沙:谢谢......",0x03AE40,0x038441
1470,0x03AE50,0x03AE5C,7,12,2,,"
名人:......",0x03AE51,0x038443
1471,0x03B079,0x03B08A,7,17,7,,"
 老爷爷:被打败了",,
1472,0x03B08B,0x03B0AA,7,31,14,,"
 侦察员:无论如何都别想过我这关",,
1473,0x03B0AB,0x03B0C5,7,26,11,,"
 侦察员:我当没看见,你走吧",,
1474,0x03B0C6,0x03B0DD,7,23,10,,"
 老爷爷:对精灵要有爱心",,
1475,0x03B0DE,0x03B0F1,7,19,8,,"
 老爷爷:少年人不错",,
1476,0x03B0F2,0x03B10C,7,26,11,,"
 谈判小子:你怎么可以这样?",,
1477,0x03B10D,0x03B124,7,23,10,,"
 谈判小子:我什么都没说",,
1478,0x03B125,0x03B13E,7,25,11,,"
 老爷爷:今天来决一胜负吧",,
1479,0x03B13F,0x03B153,7,20,7,,"
 老爷爷:算你走运...",,
1480,0x03B154,0x03B167,7,19,8,,"
谈判小子:你完蛋了!",0x03B155,0x03AE74
1481,0x03B168,0x03B187,7,31,14,,"
谈判小子:今天肚子疼,不和你计较",0x03B169,0x03AE76
1482,0x03B188,0x03B1EB,7,99,47,,"
我终于明白了好好照顾宠物精灵,妙蛙种子很有精神,其实精灵也在找训练师,你能不能帮我照顾这只妙蛙种子呢?",0x03B189,0x03AE78
1483,0x03B1EC,0x03B203,7,23,9,,"
是吗?那真是太可惜了...",0x03B1ED,0x03AE7A
1484,0x03B204,0x03B210,7,12,5,,"
那拜托你了!",0x03B205,0x03AE7C
1485,0x03B211,0x03B21E,7,13,6,,"
得到妙蛙种子",0x03B212,0x03AE7E
1486,0x03B21F,0x03B237,7,24,11,,"
女孩:你还长的蛮英俊的嘛",0x03B220,0x03AE80
1487,0x03B238,0x03B24A,7,18,8,,"
女孩:有实力我欣赏",0x03B239,0x03AE82
1488,0x03B24B,0x03B25D,7,18,8,,"
大胖子:有碰见你了",0x03B24C,0x03AE84
1489,0x03B25E,0x03B26F,7,17,6,,"
大胖子:又输了...",0x03B25F,0x03AE86
1490,0x03B270,0x03B29B,7,43,20,,"
谈判小子:我们商量一下,把你的比卡丘让给我吧",0x03B271,0x03AE88
1491,0x03B29C,0x03B2B0,7,20,9,,"
谈判小子:我知道错了",0x03B29D,0x03AE8A
1492,0x03B2B1,0x03B2D4,7,35,16,,"
谈判小子:再怎么努力也不是我的对手!",0x03B2B2,0x03AE8C
1493,0x03B2D5,0x03B2EA,7,21,9,,"
谈判小子:怎么可能呢?",0x03B2D6,0x03AE8E
1494,0x03B2EB,0x03B2FA,7,15,5,,"
大叔:有意思...",0x03B2EC,0x03AE90
1495,0x03B2FB,0x03B30E,7,19,7,,"
大叔:这回完蛋了...",0x03B2FC,0x03AE92
1496,0x03B30F,0x03B329,7,26,12,,"
捉虫少年:没想到又见到你了",0x03B310,0x03AE94
1497,0x03B32A,0x03B346,7,28,13,,"
捉虫少年:你的实力又提升了呢",0x03B32B,0x03AE96
1498,0x03B347,0x03B366,7,31,14,,"
谈判小子:别说我没忠告你,快逃吧",0x03B348,0x03AE98
1499,0x03B367,0x03B37C,7,21,8,,"
谈判小子:有两下子...",0x03B368,0x03AE9A
1500,0x03B37D,0x03B394,7,23,10,,"
大叔:小心我对你不客气!",0x03B37E,0x03AE9C
1501,0x03B395,0x03B3A9,7,20,7,,"
大叔:您好吗?哈哈...",0x03B396,0x03AE9E
1502,0x03B3AA,0x03B3BC,7,18,8,,"
女孩:让姐姐看看你",0x03B3AB,0x03AEA0
1503,0x03B3BD,0x03B3D2,7,21,9,,"
女孩:不要不给面子吧!",0x03B3BE,0x03AEA2
1504,0x03B3D3,0x03B3EA,7,23,10,,"
女孩:你居然能找到这里?",0x03B3D4,0x03AEA4
1505,0x03B3EB,0x03B417,7,44,21,,"
女孩:我也是听说附近出现了传说中的精灵才来的",0x03B3EC,0x03AEA6
1506,0x03B418,0x03B426,7,14,3,,"
闪电鸟:......",0x03B419,0x03AEA8
1507,0x03B427,0x03B43B,7,20,9,,"
职员:这么暗你也敢来",0x03B428,0x03AEAA
1508,0x03B43C,0x03B44E,7,18,8,,"
职员:佩服你的勇气",0x03B43D,0x03AEAC
1509,0x03B44F,0x03B461,7,18,8,,"
职员:我的东西掉了",0x03B450,0x03AEAE
1510,0x03B462,0x03B474,7,18,8,,"
职员:一定要找出来",0x03B463,0x03AEB0
1511,0x03B475,0x03B487,7,18,8,,"
女孩:人家好害怕哦",0x03B476,0x03AEB2
1512,0x03B488,0x03B49B,7,19,8,,"
女孩:你保护我好吗?",0x03B489,0x03AEB4
1513,0x03B49C,0x03B4AC,7,16,7,,"
职员:我不怕黑暗",0x03B49D,0x03AEB6
1514,0x03B4AD,0x03B4C3,7,22,10,,"
职员:你也不是等闲之辈",0x03B4AE,0x03AEB8
1515,0x03B4C4,0x03B4DA,7,22,10,,"
大叔:山里才能锻炼身体",0x03B4C5,0x03AEBA
1516,0x03B4DB,0x03B4EB,7,16,7,,"
大叔:果然是这样",0x03B4DC,0x03AEBC
1517,0x03B4EC,0x03B4F7,7,11,4,,"
大叔:你好!",0x03B4ED,0x03AEBE
1518,0x03B4F8,0x03B50A,7,18,8,,"
大叔:认识你很高兴",0x03B4F9,0x03AEC0
1519,0x03B50B,0x03B519,7,14,6,,"
大叔:别乱走动",0x03B50C,0x03AEC2
1520,0x03B51A,0x03B537,7,29,13,,"
大叔:小心山塌下来,我们都完了",0x03B51B,0x03AEC4
1521,0x03B538,0x03B559,7,33,15,,"
大叔:我觉得石头类的精灵是最强的!",0x03B539,0x03AEC6
1522,0x03B55A,0x03B56B,7,17,7,,"
大叔:我想错了吗?",0x03B55B,0x03AEC8
1523,0x03B56C,0x03B57C,7,16,7,,"
大叔:你想知道吗",0x03B56D,0x03AECA
1524,0x03B57D,0x03B59E,7,33,15,,"
大叔:精灵会随着等级提高而进化的!",0x03B57E,0x03AECC
1525,0x03B59F,0x03B5B3,7,20,9,,"
女孩:我想找个男朋友",0x03B5A0,0x03AECE
1526,0x03B5B4,0x03B5CA,7,22,9,,"
女孩:你呀,不合我胃口!",0x03B5B5,0x03AED0
1527,0x03B5CB,0x03B5E1,7,22,9,,"
大叔:你在这里干什么??",0x03B5CC,0x03AED2
1528,0x03B5E2,0x03B5FB,7,25,11,,"
大叔:对不起,好象我管不着",0x03B5E3,0x03AED4
1529,0x03B5FC,0x03B614,7,24,11,,"
职员:整天都无聊的在干活",0x03B5FD,0x03AED6
1530,0x03B615,0x03B629,7,20,9,,"
职员:明天该轻松了吧",0x03B616,0x03AED8
1531,0x03B62A,0x03B640,7,22,10,,"
男孩:刚和女朋友分手了",0x03B62B,0x03AEDA
1532,0x03B641,0x03B64F,7,14,6,,"
男孩:心情不好",0x03B642,0x03AEDC
1533,0x03B650,0x03B664,7,20,9,,"
女孩:你可别乱摸我哦",0x03B651,0x03AEDE
1534,0x03B665,0x03B67B,7,22,9,,"
女孩:都叫你别乱摸了!!",0x03B666,0x03AEE0
1535,0x03B67C,0x03B68C,7,16,7,,"
男孩:你碰到我了",0x03B67D,0x03AEE2
1536,0x03B68D,0x03B6A0,7,19,8,,"
男孩:是误会,对不起",0x03B68E,0x03AEE4
1537,0x03B6A1,0x03B6B8,7,23,10,,"
谈判小子:和你没得商量!",0x03B6A2,0x03AEE6
1538,0x03B6B9,0x03B6D3,7,26,12,,"
谈判小子:你想说什么都可以",0x03B6BA,0x03AEE8
1539,0x03B6D4,0x03B6E6,7,18,8,,"
女孩:我最爱打人了",0x03B6D5,0x03AEEA
1540,0x03B6E7,0x03B6FC,7,21,8,,"
女孩:我下次不敢了...",0x03B6E8,0x03AEEC
1541,0x03B6FD,0x03B716,7,25,11,,"
叔叔:你想知道我的厉害吗?",0x03B6FE,0x03AEEE
1542,0x03B717,0x03B730,7,25,10,,"
叔叔:我知道你的厉害了...",0x03B718,0x03AEF0
1543,0x03B731,0x03B749,7,24,11,,"
叔叔:我的防御力是最强的",0x03B732,0x03AEF2
1544,0x03B74A,0x03B766,7,28,12,,"
叔叔:这么强的防御你都破了??",0x03B74B,0x03AEF4
1545,0x03B767,0x03B787,7,32,14,,"
男孩:奇怪?吉野老人不在跑哪去了?",0x03B768,0x03AEF6
1546,0x03B788,0x03B7CC,7,68,32,,"
女孩:这里是吉野老爷爷的家,他人很好哦,照顾那些被丢弃回不了家的精灵们",0x03B789,0x03AEF8
1547,0x03B7CD,0x03B7F5,7,40,19,,"
商人:火箭队的混蛋们为了钱什么都干的出来",0x03B7CE,0x03AEFA
1548,0x03B7F6,0x03B834,7,62,29,,"
女孩:可拉可拉的妈妈就是在逃出来的时候被火箭队杀了,我也看到了!",0x03B7F7,0x03AEFC
1549,0x03B835,0x03B85F,7,42,20,,"
修女:幽灵塔是为了安慰死去的精灵之灵而盖的",0x03B836,0x03AEFE
1550,0x03B860,0x03B88C,7,44,19,,"
修女:我是祈祷师!我感觉到上面有迷凸的灵魂...",0x03B861,0x03AF00
1551,0x03B88D,0x03B8BD,7,48,20,,"
女孩:对已死去的皮皮一直无法忘怀...糟糕又哭了...",0x03B88E,0x03AF02
1552,0x03B8BE,0x03B8F1,7,51,24,,"
女孩:你也是来参拜的吗?真是一位对精灵用情很深的男孩",0x03B8BF,0x03AF04
1553,0x03B8F2,0x03B94A,7,88,40,,"
小茂:小智?你怎么也到这里来了,你的精灵死了吗?混蛋不是还活着吗!!小心我把你打的不能站起来!",0x03B8F3,0x03AF06
1554,0x03B94B,0x03B9FC,7,177,82,,"
小茂:王八蛋!你对我这么狠!枉我对你这么手下留情!!对了,宠物精灵图鉴怎样了?我发现可拉可拉了但没有发现进化后的嘎拉嘎拉!在这附近一定没有那我要走了!我和你不同我可是个大忙人啊...再见了",0x03B94C,0x03AF08
1555,0x03B9FD,0x03BA45,7,72,32,,"
修女:我们也不知道幽灵的真正身份...如果有幽灵眼镜的话说不定就能知道了...",0x03B9FE,0x03AF0A
1556,0x03BA46,0x03BA67,7,33,13,,"
上面阴森森的...精灵们都很害怕...",0x03BA47,0x03AF0C
1557,0x03BA68,0x03BA7E,7,22,10,,"
迷你裙:看看我的皮皮吧",0x03BA69,0x03AF0E
1558,0x03BA7F,0x03BA96,7,23,9,,"
迷你裙:你没被吹眠吧...",0x03BA80,0x03AF10
1559,0x03BA97,0x03BAAB,7,20,9,,"
老爷爷:火焰是最美的",0x03BA98,0x03AF12
1560,0x03BAAC,0x03BAC1,7,21,8,,"
老爷爷:有点过火了...",0x03BAAD,0x03AF14
1561,0x03BAC2,0x03BADE,7,28,13,,"
职员:我无法忍受我的臭泥军团",0x03BAC3,0x03AF16
1562,0x03BADF,0x03BB02,7,35,16,,"
职员:谢谢你帮我教训了这堆臭泥军团!",0x03BAE0,0x03AF18
1563,0x03BB03,0x03BB18,7,21,9,,"
少年:知道毒的恐怖吗?",0x03BB04,0x03AF1A
1564,0x03BB19,0x03BB37,7,30,14,,"
少年:他会让你的体力慢慢减少的",0x03BB1A,0x03AF1C
1565,0x03BB38,0x03BB4F,7,23,10,,"
迷你裙:怎么又见到你了?",0x03BB39,0x03AF1E
1566,0x03BB50,0x03BB68,7,24,11,,"
迷你裙:你真是阴魂不散啊",0x03BB51,0x03AF20
1567,0x03BB69,0x03BB7E,7,21,8,,"
迷你裙:我爱喵喵...喵",0x03BB6A,0x03AF22
1568,0x03BB7F,0x03BB98,7,25,11,,"
迷你裙:招财猫能带来好运!",0x03BB80,0x03AF24
1569,0x03BB99,0x03BBB3,7,26,12,,"
迷你裙:普通的精灵才不普通",0x03BB9A,0x03AF26
1570,0x03BBB4,0x03BBE3,7,47,22,,"
迷你裙:像你这种普通的训练师训练的精灵一定普通!",0x03BBB5,0x03AF28
1571,0x03BBE4,0x03BBF6,7,18,8,,"
老爷爷:我还年轻呢",0x03BBE5,0x03AF2A
1572,0x03BBF7,0x03BC15,7,30,13,,"
老爷爷:如何?看到我的活力了吧!",0x03BBF8,0x03AF2C
1573,0x03BC16,0x03BC28,7,18,8,,"
职员:今天运气不好",0x03BC17,0x03AF2E
1574,0x03BC29,0x03BC3D,7,20,9,,"
职员:真是运气不好啊",0x03BC2A,0x03AF30
1575,0x03BC3E,0x03BC8E,7,80,39,,"
大叔:宠物精灵之笛之所以可以叫醒睡着的宠物精灵是因为它可以发出人听不到的特殊声音",0x03BC3F,0x03AF32
1576,0x03BC8F,0x03BCA5,7,22,10,,"
阿姨:我是从枯叶市来的",0x03BC90,0x03AF34
1577,0x03BCA6,0x03BCEF,7,73,34,,"
营业员:您是我们这里新开店的一百位幸运顾客,本店特别送您一支矿泉水做纪念!!",0x03BCA7,0x03AF36
1578,0x03BCF0,0x03BCFB,7,11,5,,"
得到矿泉水",0x03BCF1,0x03AF38
1579,0x03BCFC,0x03BD1E,7,34,15,,"
小红:我是绘图师,画你的人就是我喔!",0x03BCFD,0x03AF3A
1580,0x03BD1F,0x03BD45,7,38,16,,"
卡美优:我是写剧本的...比卡丘很可爱吧!",0x03BD20,0x03AF3C
1581,0x03BD46,0x03BD67,7,33,14,,"
魏村夫:我吗?我是程序师,多多关照!",0x03BD47,0x03AF3E
1582,0x03BD68,0x03BDC5,7,93,39,,"
BOSS:哎呀!我是BOSS!要集全所有的宠物精灵很难,不过好好加油吧!如果全部集全的话就去告诉卡美优吧!",0x03BD69,0x03AF40
1583,0x03BDC6,0x03BE07,7,65,30,,"
蓓蓓:没有我不知道的事,就连电玩里的世界也一样!这只依布就送给你吧!",0x03BDC7,0x03AF42
1584,0x03BE08,0x03BE11,7,9,4,,"
得到依布",0x03BE09,0x03AF44
1585,0x03BE12,0x03BE4D,7,59,26,,"
小李:被你发现了...我的事千万不要告诉任何人,这个给你拜托了!",0x03BE13,0x03AF46
1586,0x03BE4E,0x03BE5D,7,15,6,,"
得到特技02飞天",0x03BE4F,0x03AF48
1587,0x03BE5E,0x03BE81,7,35,15,,"
裁判:哈哈哈,这个道馆好啊,都是女生!",0x03BE5F,0x03AF4A
1588,0x03BE82,0x03BEA4,7,34,15,,"
女生:喂!这里是只有女孩才能进入的!",0x03BE83,0x03AF4C
1589,0x03BEA5,0x03BEC2,7,29,13,,"
水手:你一定会被佳丽亚打败的!",0x03BEA6,0x03AF4E
1590,0x03BEC3,0x03BEE7,7,36,16,,"
大姐姐:呀!这里都是女人真是无聊死了!",0x03BEC4,0x03AF50
1591,0x03BEE8,0x03BEF6,7,14,6,,"
大姐姐:真无聊",0x03BEE9,0x03AF52
1592,0x03BEF7,0x03BF2E,7,55,25,,"
大姐姐:看,这是我的宠物精灵!草系的好处就是养起来很轻松!",0x03BEF8,0x03AF54
1593,0x03BF2F,0x03BF3D,7,14,6,,"
大姐姐:你真强",0x03BF30,0x03AF56
1594,0x03BF3E,0x03BF4E,7,16,6,,"
女孩:你在看我!?",0x03BF3F,0x03AF58
1595,0x03BF4F,0x03BF79,7,42,19,,"
女孩:你真的没有偷看吗?最近有很多这种人哦!",0x03BF50,0x03AF5A
1596,0x03BF7A,0x03BFA2,7,40,18,,"
迷你裙:喂,虫系和火系的精灵别带到这里来!",0x03BF7B,0x03AF5C
1597,0x03BFA3,0x03BFB2,7,15,6,,"
迷你裙:就是它!",0x03BFA4,0x03AF5E
1598,0x03BFB3,0x03BFEB,7,56,26,,"
女孩:欢迎来到彩虹道场!不要以为这里都是女孩子就大意了喔!",0x03BFB4,0x03AF60
1599,0x03BFEC,0x03BFFB,7,15,6,,"
女孩:还蛮行的!",0x03BFED,0x03AF62
1600,0x03BFFC,0x03C00F,7,19,8,,"
大姐姐:你的兴趣是?",0x03BFFD,0x03AF64
1601,0x03C010,0x03C029,7,25,10,,"
大姐姐:下个礼拜要相亲...",0x03C011,0x03AF66
1602,0x03C02A,0x03C08C,7,98,45,,"
佳丽亚:今天天气真好!欢迎光临我是彩虹道场的佳丽亚!兴趣是插花哎呀!讨厌,你是来比赛的吗?我是不会输的!",0x03C02B,0x03AF68
1603,0x03C08D,0x03C0D4,7,71,33,,"
佳丽亚:真是强啊!这个彩虹徽章就奉送给您吧,有了这个徽章就能使用怪力术了!",0x03C08E,0x03AF6A
1604,0x03C0D5,0x03C113,7,62,29,,"
火箭队:我是在这里看守这张海报的,妨碍我的话可是要尝到苦头的哦!",0x03C0D6,0x03AF6C
1605,0x03C114,0x03C159,7,69,32,,"
火箭队:可恶,这样下去的话火箭队的基地会被发现的!要赶快和老大联络才行!",0x03C115,0x03AF6E
1606,0x03C15A,0x03C17E,7,36,16,,"
啊?在海报的后面有秘密按钮!按按看吧!",0x03C15B,0x03AF70
1607,0x03C17F,0x03C1A3,7,36,16,,"
火箭队:你是什么人?如何进到这里来的?",0x03C180,0x03AF72
1608,0x03C1A4,0x03C1C8,7,36,15,,"
火箭队:可恶...你竟然小看我们火箭队!",0x03C1A5,0x03AF74
1609,0x03C1C9,0x03C1EC,7,35,16,,"
火箭队:悄悄潜入火箭队的是什么家伙?",0x03C1CA,0x03AF76
1610,0x03C1ED,0x03C20A,7,29,13,,"
火箭队:混蛋别想轻松的向前进!",0x03C1EE,0x03AF78
1611,0x03C20B,0x03C240,7,53,24,,"
火箭队:老大说过使用精灵眼镜可看到平时看不到的幽灵...",0x03C20C,0x03AF7A
1612,0x03C241,0x03C255,7,20,8,,"
火箭队:你太嚣张了!!",0x03C242,0x03AF7C
1613,0x03C256,0x03C272,7,28,13,,"
火箭队:你到这里的目的是什么",0x03C257,0x03AF7E
1614,0x03C273,0x03C28A,7,23,10,,"
火箭队:我明白了,请走好",0x03C274,0x03AF80
1615,0x03C28B,0x03C29E,7,19,8,,"
火箭队:发现侵入者!",0x03C28C,0x03AF82
1616,0x03C29F,0x03C2BE,7,31,14,,"
火箭队:在找精灵眼镜吗?我不知道",0x03C2A0,0x03AF84
1617,0x03C2BF,0x03C2DE,7,31,14,,"
火箭队:跟火箭队作对没有前途的!",0x03C2C0,0x03AF86
1618,0x03C2DF,0x03C310,7,49,23,,"
火箭队:精灵眼镜不就是老大在南晶开发部中偷的东西!",0x03C2E0,0x03AF88
1619,0x03C311,0x03C328,7,23,10,,"
火箭队:我什么都不知道!",0x03C312,0x03AF8A
1620,0x03C329,0x03C33C,7,19,8,,"
火箭队:真的不知道!",0x03C32A,0x03AF8C
1621,0x03C33D,0x03C34E,7,17,7,,"
大姐头:来的正好!",0x03C33E,0x03AF8E
1622,0x03C34F,0x03C36F,7,32,14,,"
火箭队:有胆就尽管去找我们老大!!",0x03C350,0x03AF90
1623,0x03C370,0x03C394,7,36,16,,"
火箭队:好大的胆子还敢到这里来捣乱!!",0x03C371,0x03AF92
1624,0x03C395,0x03C3A2,7,13,5,,"
小智:你们是?",0x03C396,0x03AF94
1625,0x03C3A3,0x03C3BD,7,26,12,,"
武藏:既然你诚心诚意的问了",0x03C3A4,0x03AF96
1626,0x03C3BE,0x03C3DF,7,33,15,,"
小次郎:那我就大发慈悲的告诉你们!",0x03C3BF,0x03AF98
1627,0x03C3E0,0x03C3F8,7,24,11,,"
武藏:为了防止世界被破坏",0x03C3E1,0x03AF9A
1628,0x03C3F9,0x03C414,7,27,12,,"
小次郎:为了维护世界的和平.",0x03C3FA,0x03AF9C
1629,0x03C415,0x03C42D,7,24,11,,"
武藏:坚持爱与真实的罪恶",0x03C416,0x03AF9E
1630,0x03C42E,0x03C449,7,27,12,,"
小次郎:最有魅力的反派人物!",0x03C42F,0x03AFA0
1631,0x03C44A,0x03C455,7,11,4,,"
武藏:武藏!",0x03C44B,0x03AFA2
1632,0x03C456,0x03C465,7,15,6,,"
小次郎:小次郎!",0x03C457,0x03AFA4
1633,0x03C466,0x03C485,7,31,14,,"
武藏:我们是穿过银河系的火箭队!",0x03C467,0x03AFA6
