stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x031624,MAIN,336,,Ordinary text,0x031624,,0x0310F3,,,525,0x03162C,变身,ascii,Counter,Transfm,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,7,yes,Fixed seven-byte move-name cell; Transfm is a recognizable abbreviation of Transform.,"Corrects the recovered move-table slot to Transform; Counter came from the false physical alignment, and Transfm is the fixed-cell abbreviation.",,,,
MAIN:0x03162C,MAIN,337,,Ordinary text,0x03162C,,0x0310F5,,,526,0x031632,诅咒,ascii,Strength,Curse,translated_directly_from_reviewed_chinese_source_ai_review,exact_offset,medium,reviewed_source_adjudication,ai_source_reviewed,8,no,,Corrects the recovered move-table slot to Curse; the old Strength meaning belonged to a false alignment.,,,,
MAIN:0x03163B,MAIN,338,,Ordinary text,0x03163B,0x03102F,0x03102F,,,427,0x031352,毒粉,graphical_codes,<B55B><B55D><B55F>,PsnPowdr,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,6,yes,The two-column battle grid needs an empty separator cell; this compact label is capped at eight glyphs.,The Chinese poison-powder label directly identifies Poison Powder. The executable eight-character battle cell displays PsnPowdr for the full move name Poison Powder.,,,,
MAIN:0x0316E9,MAIN,339,,Ordinary text,0x0316E9,,0x031649,,,,0x0316E9,无,ascii,None,None,translated_directly_from_reviewed_chinese_source_ai_review,single_physical_overlap,low,reviewed_source_adjudication,ai_source_reviewed,4,no,,"The direct compact payload is the no-item sentinel, confirming the concise menu value None despite the former low-confidence overlap.",,,,
MAIN:0x0316EE,MAIN,340,,Ordinary text,0x0316EE,0x03164D,0x03164D,,,529,0x0316F4,超级球,ascii,Grt Ball,Great B,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese ball name and its item-table position identify the Great Ball; legacy abbreviation and padding are omitted. Full-text review: Abbreviates Great Ball for the seven-cell Bag-list field.,,,,
MAIN:0x0316F7,MAIN,341,,Ordinary text,0x0316F7,0x03164F,0x03164F,,,530,0x0316FC,超力球,ascii,UltaBall,Ultra B,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.","The Chinese ultra-power ball label and neighboring Ball entries identify the Ultra Ball, correcting the old typo. Full-text review: Abbreviates Ultra Ball for the seven-cell Bag-list field.",,,,
MAIN:0x031700,MAIN,342,,Ordinary text,0x031700,0x031651,0x031651,,,531,0x031704,大师球,ascii,MstrBall,MasterB,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese master-ball label directly identifies the Master Ball. Full-text review: Abbreviates Master Ball for the seven-cell Bag-list field.,,,,
MAIN:0x031709,MAIN,343,,Ordinary text,0x031709,0x031653,0x031653,,,532,0x03170C,伤药,ascii,Potion,Potion,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,6,no,,The Chinese medicine label and executable healing-item slot identify Potion.,,,,
MAIN:0x031710,MAIN,344,,Ordinary text,0x031710,0x031655,0x031655,,,533,0x031712,好伤药,ascii,S.Potion,Sup.Pot,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese better-potion label and 50-HP item slot identify Super Potion. Full-text review: Abbreviates Super Potion for the seven-cell Bag-list field.,,,,
MAIN:0x031719,MAIN,345,,Ordinary text,0x031719,0x031657,0x031657,,,534,0x03171A,超级伤药,ascii,H.Potion,Hyp.Pot,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese super-potion label and 200-HP item slot identify Hyper Potion. Full-text review: Abbreviates Hyper Potion for the seven-cell Bag-list field.,,,,
MAIN:0x031722,MAIN,346,,Ordinary text,0x031722,0x031659,0x031659,,,535,0x031724,最大伤药,ascii,M.Potion,Max.Pot,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese maximum-potion label and full-HP item slot identify Max Potion. Full-text review: Abbreviates Max Potion for the seven-cell Bag-list field.,,,,
MAIN:0x031737,MAIN,347,,Ordinary text,0x031737,0x03165D,0x03165D,,,537,0x031736,解麻药,ascii,P.Heal,PARHeal,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,6,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese paralysis-curing medicine label directly matches Paralyze Heal. Full-text review: Uses the Gen I PAR abbreviation in the seven-cell Bag-list field.,,,,
MAIN:0x03173E,MAIN,348,,Ordinary text,0x03173E,0x03165F,0x03165F,,,538,0x03173E,睡醒药,ascii,S.Heal,Awaken.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,7,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese wake-up medicine label and status-healing slot identify Awakening; no legacy padding is semantic. Full-text review: Abbreviates Awakening for the seven-cell Bag-list field.,,,,
MAIN:0x031746,MAIN,349,,Ordinary text,0x031746,0x031661,0x031661,,,539,0x031746,冰冻药,ascii,Ice Heal,IceHeal,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese freezing medicine label directly identifies Ice Heal; the witness's trailing space is storage padding. Full-text review: Compacts Ice Heal for the seven-cell Bag-list field.,,,,
MAIN:0x03174F,MAIN,350,,Ordinary text,0x03174F,0x031663,0x031663,,,540,0x03174E,烧伤药,ascii,BurnHeal,BurnHl.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese burn medicine label directly identifies Burn Heal. Full-text review: Abbreviates Burn Heal for the seven-cell Bag-list field.,,,,
MAIN:0x031758,MAIN,351,,Ordinary text,0x031758,0x031665,0x031665,,,541,0x031756,万能恢复,ascii,FullHeal,FullHl.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese all-purpose recovery label and all-status healing slot identify Full Heal. Full-text review: Abbreviates Full Heal for the seven-cell Bag-list field.,,,,
MAIN:0x031761,MAIN,352,,Ordinary text,0x031761,0x031667,0x031667,,,542,0x031760,精神药,ascii,Revive,Revive,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,6,no,,The Chinese spirit-restoring medicine label and fainted-Pokémon recovery slot identify Revive.,,,,
MAIN:0x031769,MAIN,353,,Ordinary text,0x031769,0x031669,0x031669,,,543,0x031768,PP提升,ascii,Ether,Ether,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,5,no,,"Although the short Chinese name says PP increase, the executable slot and Chinese description specify restoring 10 PP to one move, identifying Ether rather than PP Up.",,,,
MAIN:0x03176F,MAIN,354,,Ordinary text,0x03176F,0x03166B,0x03166B,,,544,0x031770,PP最大,ascii,MaxEther,MaxEth.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.","The Chinese maximum-PP label is resolved by its executable slot and full-PP description as Max Ether, not a different PP item. Full-text review: Abbreviates Max Ether for the seven-cell Bag-list field.",,,,
MAIN:0x031779,MAIN,355,,Ordinary text,0x031779,0x03166D,0x03166D,,,545,0x031778,神奇糖果,ascii,RareCndy,RareCdy,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese magical-candy label and level-up item slot identify Rare Candy. Full-text review: Abbreviates Rare Candy for the seven-cell Bag-list field.,,,,
MAIN:0x031782,MAIN,356,,Ordinary text,0x031782,0x03166F,0x03166F,,,546,0x031782,火之石,ascii,FireSton,FireSt.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese fire-stone label directly identifies Fire Stone. Full-text review: Abbreviates Fire Stone for the seven-cell Bag-list field.,,,,
MAIN:0x03178B,MAIN,357,,Ordinary text,0x03178B,0x031671,0x031671,,,547,0x03178A,水之石,ascii,WatrSton,WatrSt.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese water-stone label directly identifies Water Stone. Full-text review: Abbreviates Water Stone for the seven-cell Bag-list field.,,,,
MAIN:0x031794,MAIN,358,,Ordinary text,0x031794,0x031673,0x031673,,,548,0x031792,雷之石,ascii,ThunSton,ThunSt.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese thunder-stone label directly identifies Thunder Stone. Full-text review: Abbreviates Thunder Stone for the seven-cell Bag-list field.,,,,
MAIN:0x03179D,MAIN,359,,Ordinary text,0x03179D,0x031677,0x031677,,,550,0x0317A2,月之石,ascii,MoonSton,MoonSt.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese moon-stone label directly identifies Moon Stone. Full-text review: Abbreviates Moon Stone for the seven-cell Bag-list field.,,,,
MAIN:0x0317A6,MAIN,360,,Ordinary text,0x0317A6,0x031679,0x031679,,,551,0x0317AA,包裹,ascii,Parcel,Parcel,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,6,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese label says parcel; its executable key-item slot and Chinese description identify Oak's Parcel. Full-text review: Uses the unambiguous key noun for Oak's Parcel in the Bag list.,,,,
MAIN:0x0317B5,MAIN,361,,Ordinary text,0x0317B5,0x03167D,0x03167D,,,553,0x0317BA,地图,ascii,Map,TownMap,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,3,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The generic Chinese map label is mechanically resolved by its key-item slot as the Town Map. Full-text review: Compacts Town Map for the seven-cell Bag-list field.,,,,
MAIN:0x0317B9,MAIN,362,,Ordinary text,0x0317B9,0x03167F,0x03167F,,,554,0x0317C0,菊石化石,ascii,HelixFosil,HelixFs,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,10,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese ammonite-fossil label and fossil key-item slot identify the Helix Fossil. Full-text review: Abbreviates Helix Fossil for the seven-cell Bag-list field.,,,,
MAIN:0x0317C4,MAIN,363,,Ordinary text,0x0317C4,0x031681,0x031681,,,555,0x0317CA,盔甲化石,ascii,DomeFossil,DomeFos,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,10,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese armored-fossil label and adjacent fossil slot identify the Dome Fossil. Full-text review: Abbreviates Dome Fossil for the seven-cell Bag-list field.,,,,
MAIN:0x0317CF,MAIN,364,,Ordinary text,0x0317CF,0x031683,0x031683,,,556,0x0317D4,船票,ascii,S.S.Ticket,S.S.Tkt,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,10,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese ship-ticket label and executable key-item slot identify the S.S. Ticket. Full-text review: Abbreviates S.S. Ticket for the seven-cell Bag-list field.,,,,
MAIN:0x0317DA,MAIN,365,,Ordinary text,0x0317DA,0x031685,0x031685,,,557,0x0317DA,矿泉水,ascii,Lemonade,FreshWt,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,8,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",Translates the Chinese mineral-water item directly; the old Lemonade wording denotes a different drink and is not restored. Full-text review: Abbreviates the official Fresh Water name for the seven-cell Bag-list field.,,,,
