stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x03A94A,MAIN,1367,D0496,In-game dialogue,0x03A94A,0x038431,0x038431,dialogue_19_19,,1461,0x03AD71,谈判小子:我困了...,ascii,No cheating!,So sleepy...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,12,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly preserves the Youngster's sleepiness.,,,,
MAIN:0x03A957,MAIN,1368,D0497,In-game dialogue,0x03A957,0x038433,0x038433,dialogue_19_19,,1462,0x03AD85,谈判小子:干嘛打扰我休息?,ascii,Huh? That's not right!,Why bother me while I'm resting?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,25,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Matches the source's interrupted rest rather than assuming sleep. Omits the contextual one-speaker label 'YOUNGSTER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03A971,MAIN,1369,D0498,In-game dialogue,0x03A971,0x03843D,0x03843D,dialogue_19_19,,1467,0x03AE0D,双胞胎:我们脸上有东西吗?,ascii,"I'm new,but I thinkI can win!",Is there something on our faces?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,29,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the existential construction. Omits the contextual one-speaker label 'TWINS', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03A98F,MAIN,1370,D0499,In-game dialogue,0x03A98F,0x03843F,0x03843F,dialogue_19_19,,1468,0x03AE27,"双胞胎:说你呢,你还看!!",ascii,My Pok@mon couldn't,You! Still staring?!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; keeps the Twins' direct address to the player and indignation that the staring continues.,,,,
MAIN:0x03A9A3,MAIN,1371,D0500,In-game dialogue,0x03A9A3,,,dialogue_19_19,,1474,0x03B0C6,老爷爷:对精灵要有爱心,ascii,I have never won before.,Treat Pokémon with love.,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,26,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Restores the old man's advice to show Pokémon affection instead of the unrelated old statement about never winning.,,,,
MAIN:0x03A9BE,MAIN,1372,D0501,In-game dialogue,0x03A9BE,,,dialogue_19_19,,1475,0x03B0DE,老爷爷:少年人不错,ascii,I saw this coming.,"Not bad, young man!",translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,18,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Directly preserves the old man's approving assessment of the young Trainer and replaces the unrelated 2015 line.,,,,
MAIN:0x03A9D1,MAIN,1373,D0502,In-game dialogue,0x03A9D1,,0x038405,dialogue_19_19,GARY,1439,0x03A98C,"小茂:听说居合斩的名人也在船上,看了一下竟然是会晕船的老头!你也去看看吧,再会了!",ascii,Fwahaha! I've neverlost!,GARY: The Cut master aboard is just a seasick old man! Go see him. Smell ya!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,24,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03A9EA,MAIN,1374,D0503,In-game dialogue,0x03A9EA,,,dialogue_19_19,,1471,0x03B079,老爷爷:被打败了,ascii,Luck of the draw!,You beat me.,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,17,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Directly renders the old man's admission of defeat instead of the unrelated remark about luck.,,,storage-overlap-02,owner
MAIN:0x03A9F7,MAIN,1375,D0504,In-game dialogue,0x03A9F7,0x038409,0x038409,dialogue_19_19,ASH,1441,0x03A9F6,小智:我帮你拍拍!,ascii,raw!,ASH: I'll rub your back!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,4,no,,Preserves Ash as speaker and his offer to rub or pat the seasick master's back in the surrounding scene.,,,storage-overlap-02,suffix_alias
MAIN:0x03A9FC,MAIN,1376,D0505,In-game dialogue,0x03A9FC,0x038435,0x038435,dialogue_19_19,,1463,0x03AD9F,谈判小子:你怎么这么没有礼貌?,ascii,I'm the best in my class!,Why are you so rude?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,25,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete question. Omits the contextual one-speaker label 'YOUNGSTER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03AA16,MAIN,1377,D0506,In-game dialogue,0x03AA16,0x038437,0x038437,dialogue_19_19,,1464,0x03ADBD,"谈判小子:算了,我不和你计较",ascii,"Darn,I need to makethem stronger!",Fine. No hard feelings.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,33,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses an idiomatic no-grudge expression. Omits the contextual one-speaker label 'YOUNGSTER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03AA38,MAIN,1378,D0507,In-game dialogue,0x03AA38,,,dialogue_19_19,,1476,0x03B0F2,谈判小子:你怎么可以这样?,ascii,My Pok@mon should be ready!,How could you do that?,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,28,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Restores the adjudicated boy's reproach and discards the unrelated old statement about his Pokémon being ready.,,,,
MAIN:0x03AA55,MAIN,1379,D0508,In-game dialogue,0x03AA55,,,dialogue_19_19,,1477,0x03B10D,谈判小子:我什么都没说,ascii,I should get betterones.,I didn't say anything.,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Directly translates the adjudicated boy's denial rather than retaining the unrelated wish for better Pokémon.,,,,
MAIN:0x03AA6E,MAIN,1380,D0509,In-game dialogue,0x03AA6E,,,dialogue_19_19,,1472,0x03B08B,侦察员:无论如何都别想过我这关,ascii,Competition! I can not get enough!,You're not getting past me!,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,34,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Restores the Scout's determination to block the player under any circumstances; the old competition line was unrelated.,,,,
MAIN:0x03AA91,MAIN,1381,D0510,In-game dialogue,0x03AA91,,,dialogue_19_19,,1473,0x03B0AB,"侦察员:我当没看见,你走吧",ascii,I had a chance!,I'll pretend I didn't see you. Go on.,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,15,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Preserves the Scout's decision to look the other way and let the player leave, replacing the unrelated old line.",,,,
MAIN:0x03AAA1,MAIN,1382,D0511,In-game dialogue,0x03AAA1,,,dialogue_19_19,,1478,0x03B125,老爷爷:今天来决一胜负吧,ascii,Careful! I am on fire!,Let's settle this today!,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Restores the old man's challenge to settle the contest today instead of the unrelated claim that he is on fire.,,,,
MAIN:0x03AABA,MAIN,1383,D0512,In-game dialogue,0x03AABA,,,dialogue_19_19,,1479,0x03B13F,老爷爷:算你走运...,ascii,I've burnt out...,You got lucky...,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,17,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Directly conveys the old man's claim that the player was lucky and removes the unrelated burnout wording.,,,,
MAIN:0x03AACC,MAIN,1384,D0513,In-game dialogue,0x03AACC,0x03AE74,0x03AE74,dialogue_19_19,,1480,0x03B154,谈判小子:你完蛋了!,ascii,There's a huge Pok@mon that sleepsback this way.,You're done!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,52,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly restores the Youngster's short threat rather than the unrelated 2015 sleeping-Pokémon hint.,,,,
MAIN:0x03AB01,MAIN,1385,D0514,In-game dialogue,0x03AB01,0x03AE76,0x03AE76,dialogue_19_19,,1481,0x03B168,"谈判小子:今天肚子疼,不和你计较",ascii,I think you need a Flute to wake him.,My stomach hurts. You're off the hook today.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,37,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Replaces the clipped gut fragment with a natural excuse. Omits the contextual one-speaker label 'YOUNGSTER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03AB27,MAIN,1386,D0515,In-game dialogue,0x03AB27,0x03842B,0x03842B,dialogue_19_19,,1458,0x03ACEF,"爷爷:听说这个是地鼠挖的山洞,好像能通到常青市的样子",ascii,"A fainted Pok@mon can't fight,but canstill use HMs.","They say Diglett dug this tunnel, maybe all the way to Viridian.",official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,52,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the hearsay frame and destination. Omits the contextual one-speaker label 'OLD MAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03AB5C,MAIN,1387,D0516,In-game dialogue,0x03AB5C,0x03842D,0x03842D,dialogue_19_19,,1459,0x03AD23,"男孩:这个秘传技05你应该用的上,让能学闪光的精灵学会后可以照亮山洞",ascii,I'm Prof.Oaks Aide!I was sent to give you an HM05! Here you are Ash!,Use HM05. Teach Flash to a compatible Pokémon; it'll light caves.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,69,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Compact direct rendering from Chinese; retains HM05, the need for a compatible Pokémon to learn Flash, and its cave-lighting function without adding an absent Oak aide identity.",,,,
MAIN:0x03ABA2,MAIN,1388,D0517,In-game dialogue,0x03ABA2,0x03842F,0x03842F,dialogue_19_19,,1460,0x03AD65,得到特技05,ascii,Got HM05!,Got HM05!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,9,no,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x03ABAC,MAIN,1389,D0518,In-game dialogue,0x03ABAC,0x03AE80,0x03AE80,dialogue_19_19,,1486,0x03B21F,女孩:你还长的蛮英俊的嘛,ascii,You have Pok@Mon? You're mine!You deceived me!,You're quite handsome!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,47,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the omitted subject and copula. Omits the contextual one-speaker label 'GIRL', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,storage-overlap-03,owner
MAIN:0x03ABCB,MAIN,1390,D0519,In-game dialogue,0x03ABCB,0x03AE82,0x03AE82,dialogue_19_19,,1487,0x03B238,女孩:有实力我欣赏,ascii,You deceived me!,I admire your skill.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,16,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; keeps the player's demonstrated strength and the girl's explicit appreciation of it.,,,storage-overlap-03,suffix_alias
