pointer_reference_hex,chinese_record_index,chinese_offset_hex,chinese_text,english_offset_hex,english_storage,english_text,english_translation_status,french_source_offset_hex,french_text,present_in_french,pointer_redirected_for_french
0x038293,1254,0x038D7A,"
捉虫少年:你也是训练师吧,让我们来较量一下!",0x038CA8,ascii,"Hey,wait up! What'sthe Hurry?",english_ascii_present,0x038CA8,"Toi aussi, t'es
Dresseur ? Alors,
battons-nous !",yes,no
0x038295,1255,0x038DA5,"
捉虫少年:你真厉害...",0x038CC6,ascii,You're very good!,english_ascii_present,0x038CC6,Tu es vraiment fort...,yes,no
0x038297,1256,0x038DBB,"
捉虫少年:不要逃避,来吧!",0x038CD8,ascii,Hey!You scared the bugs away!,english_ascii_present,0x038CD8,Ne te défile pas ! Viens te battre !,yes,no
0x038299,1257,0x038DD4,"
捉虫少年:我输了",0x038CF6,ascii,I'm looking for a Weedle.,english_ascii_present,0x038CF6,J'ai perdu.,yes,no
0x03829B,1258,0x038DE5,"
捉虫少年:以最强的训练家为目标你能赢的了我吗?",0x038C50,ascii,Hey! You have a Pikachu!,english_ascii_present,0x038C50,"Tu vises le titre ?
Alors, bats-moi !",yes,no
0x03829D,1259,0x038E13,"
捉虫少年:你果然很强!",0x038C6C,ascii,"I looked, but I cannot find one.",english_ascii_present,0x038C6C,"T'es fort, toi !",yes,no
0x03829F,1260,0x038E29,"
捉虫少年:让你见识一下",0x03F5F5,ascii,You have Pok@mon! Come on! Let's battle'em!,english_ascii_present,0x03F5F5,"Je vais te montrer
mes talents !",yes,no
0x0382A1,1261,0x038E40,"
捉虫少年:不可能...",0x038C8D,ascii,No! Caterpie can't cut it!,english_ascii_present,0x038C8D,Impossible...,yes,no
0x0382A3,1262,0x038E54,"
男孩:你是精灵训练家吧?小刚正在找寻对手...来吧!",0x038D7A,ascii,You're a trainer right? Follow me!,english_ascii_present,0x038D7A,"Tu es Dresseur ?
Pierre cherche
un adversaire.
Suis-moi !",yes,no
0x0382A5,1263,0x038E84,"
男孩:你有战胜的自信的话就去挑战小刚吧!",0x038D9F,ascii,Brock's looking forchallengers.,english_ascii_present,0x038D9F,"Si tu es prêt,
va défier Pierre !",yes,no
0x0382A7,1264,0x038EAC,"
裁判:你要不要朝宠物精灵冠军试试啊?我虽不是训练家但我可给你一些意见,你的比卡丘想赢这道场满难的!小刚所使用的地面系精灵是不受电气攻击的影响!",0x038DBF,ascii,"Hey champ! Let me give you a tip. Brock uses Rock Pok@mon, Electric attacks are uselessagainst them!",english_ascii_present,0x038DBF,"Hé, Champion !
Les Pokémon Sol
de Pierre ignorent
l'Électrik.
Dur pour Pikachu !",yes,no
0x0382A9,1265,0x038F37,"
侦察员:等等!小孩有什么事啊!找小刚挑战?一万光年以后吧!",0x038E2C,ascii,Wait! You're light years away from facing Brock!,english_ascii_present,0x038E2C,"Défier Pierre ?
Tu es à dix mille
années-lumière !",yes,no
0x0382AB,1266,0x038F6E,"
侦察员:你很厉害但比不上小刚",0x038E60,ascii,"Darn,Light years isdistance,not time!",english_ascii_present,0x038E60,Tu es fort. Pierre l'est encore plus !,yes,no
0x0382AD,1267,0x038F8B,"
小刚:你来了!我是尼比宠物精灵道馆的领袖小刚!我的坚硬石头也就是我的精灵!我所使用的精灵以石系居多!就算会输也要战斗,这就是训练家的宿命!来吧",0x038E86,ascii,I'm Brock!I believein strong defense and determination! Do you still wish to face me? Fine then! Show me your best!,english_ascii_present,0x038E86,"PIERRE : Je suis
Champion d'Argenta.
Mes Pokémon Roche
sont très solides !
Même si je perds,
je me battrai.
En garde !",yes,no
0x0382AF,1268,0x039014,"
小刚:哈哈,真厉害呢我给你宠物精灵联盟公认的灰色徽章!",0x038EFE,ascii,"I took you for granted.As proof ofyour victory,here'sthe BOULDERBADGE!",english_ascii_present,0x038EFE,PIERRE : Bravo ! Voici le Badge Roche !,yes,no
0x0382B1,1269,0x039049,"
得到灰色徽章",0x038F49,ascii,"You can now use theHM Flash! Here,takethis with you too.",english_ascii_present,0x038F49,Badge Roche reçu !,yes,no
0x0382B3,1270,0x039057,"
小刚:有了灰色徽章你的精灵都将变强,持有闪光特技的精灵就算不战斗也能使用闪光!还有这个给你!",0x038F82,ascii,Recieved TM35!,english_ascii_present,0x038F82,PIERRE : Ce Badge renforce tes Pokémon. Flash marche hors combat. Tiens !,yes,no
0x0382B5,1271,0x0390B1,"
得到技能机器34!",0x038F91,ascii,It contains Harden.This raises your Pokemon's defense.,english_ascii_present,0x038F91,CT35 reçue !,yes,no
0x0382B7,1272,0x0390C2,"
小刚:使用技能机器时精灵将马上记住特技,但特技就将丢弃!要让哪个精灵学习最好想清楚.特技35是变硬...被攻击时一直变硬...提升防御力!是一个有趣的特技!",0x038FCA,ascii,A TM can only be used once.So choosewho you use it on carefully.,english_ascii_present,0x038FCA,"PIERRE : Chaque CT
sert une fois.
Choisis bien !
CT35 : Armure
monte la Défense.",yes,no
0x0382B9,1273,0x039152,"
小刚:在这世上什么人都有,有人养精灵有人利用精灵战斗,在这有训练宠物精灵养成的修行!如果你以训练家为目标的话你该去华蓝市的道场试试!",0x03900E,ascii,You seem to be verygifted as a trainer.Go to the GYM in Cerulean andtest your strength.,english_ascii_present,0x03900E,"PIERRE : Élevage ou combat, chacun sa voie. Pour progresser, va défier l'Arène d'Azuria !",yes,no
0x0382BB,1274,0x0391D3,"
裁判:真不愧是强手!就是这样一来朝宠物精灵联盟冠军前进!",0x03906E,ascii,"Just as I thought, you're Champion Material!",english_ascii_present,0x03906E,Je le savais ! Tu as l'étoffe d'un Champion !,yes,no
0x0382BD,1275,0x03920A,"
迷你裙:那边的人!你刚在看我吧!",0x03909E,ascii,"You looked at me, didn't you?",english_ascii_present,0x03909E,Hé ! Tu me fixais ?,yes,no
0x0382BF,1276,0x039229,"
迷你裙:算了...不过你再继续看的话我会打人的喔!",0x0390BD,ascii,You're mean!,english_ascii_present,0x0390BD,"Arrête de fixer,
ou je te frappe !",yes,no
0x0382C1,1277,0x039258,"
捉虫少年:你不是在常青森林遇到的家伙吗?",0x0390CA,ascii,Hey! I met you in Viridian Forest!,english_ascii_present,0x0390CA,"Hé ! On s'est vus
dans la Forêt
de Jade !",yes,no
0x0382C3,1278,0x039280,"
捉虫少年:在这附近可以抓到和森林不一样的精灵!",0x0390EE,ascii,You beat me again!,english_ascii_present,0x0390EE,"Ici, les Pokémon
diffèrent de ceux
de la forêt.",yes,no
0x0382C5,1279,0x0392AE,"
谈判小子:穿短裤活动方便很好啊!你要不要穿穿看?",0x039101,ascii,Are you a Pok@mon Trainer too?,english_ascii_present,0x039101,"Les shorts, c'est
pratique ! Essaie !",yes,no
0x0382C7,1280,0x0392DD,"
谈判小子:你有用电脑通信吗?捕抓到的妖怪超过六个会自动记录到电脑中",0x039121,ascii,Are you storing Pok@mon on the PC?,english_ascii_present,0x039121,"Après six Pokémon, les suivants sont envoyés au PC.",yes,no
0x0382C9,1281,0x03931F,"
捉虫少年:你是训练家?那就立刻跟我比一下!",0x039147,ascii,You can fight my new Pok@mon!,english_ascii_present,0x039147,"Tu es Dresseur ?
Alors, en garde !",yes,no
0x0382CB,1282,0x039348,"
捉虫少年:还真是搞笑...",0x039167,ascii,Trained Pok@mon arestronger than wild ones.,english_ascii_present,0x039167,Quelle blague...,yes,no
0x0382CD,1283,0x039360,"
迷你裙:你的视线!真的很令人在意!",0x039251,ascii,"The look you gave me,it's intriguing!",english_ascii_present,0x039251,"Ton regard...
Ça me gêne !",yes,no
0x0382CF,1284,0x039381,"
迷你裙:如果不想打架的话就不要让视力交会",0x039278,ascii,Don't let people see you to avoid fights!,english_ascii_present,0x039278,"Pas de combat ?
Évite les regards !",yes,no
0x0382D1,1285,0x0393AA,"
谈判小子:什么嘛!没有穿短裤嘛",0x039193,ascii,Hey! You're don't have shorts,english_ascii_present,0x039193,Hé ! Pas de short ?,yes,no
0x0382D3,1286,0x0393C8,"
谈判小子:输了输了...",0x0391B2,ascii,Even in winter I wear shorts!,english_ascii_present,0x0391B2,Encore perdu...,yes,no
0x0382D5,1287,0x0393DE,"
捉虫少年:用刚抓到的宠物精灵跟我打吧!",0x0391D2,ascii,Do you like bug Pok@mon?,english_ascii_present,0x0391D2,"Ma nouvelle prise
va t'affronter !",yes,no
0x0382D7,1288,0x039404,"
捉虫少年:你很厉害呢",0x0391EE,ascii,Bug types evolve faster than others.,english_ascii_present,0x0391EE,T'es très fort !,yes,no
0x0382D9,1289,0x039419,"
迷你裙:呀!你刚才有摸我身体吗?",0x039215,ascii,Eek! Did you touch me!?,english_ascii_present,0x039215,Aah ! Tu m'as touchée ?!,yes,no
0x0382DB,1290,0x039438,"
迷你裙:原来是误会啊...",0x03922D,ascii,Route 4 is at the foot of Mt.Moon.,english_ascii_present,0x03922D,"Ah, je m'étais trompée...",yes,no
0x0382DD,1291,0x039450,"
大爷:只告诉你一个好消息...!秘密的鲤鱼王只卖500元!你买不买?",0x0392A6,ascii,Have I got a deal for you! How about a Magikarp for just500$?,english_ascii_present,0x0392A6,"Bonjour l'ami !
J'ai une super
affaire !
Un Magicarpe :
juste 500 $ !
Qu'en dis-tu ?",yes,no
0x0382DF,1292,0x03948C,"
是吗?真是可惜",0x0392E5,ascii,Too bad...,english_ascii_present,0x0392E5,Ah bon ? Dommage...,yes,no
0x0382E1,1293,0x03949B,"
得到鲤鱼王",0x0392F0,ascii,Recieved Magikarp!,english_ascii_present,0x0392F0,Magicarpe reçu !,yes,no
0x0382E3,1294,0x0394A7,"
捉虫少年:可疑男人在洞内徘徊你是...",0x039303,ascii,I saw suspicious men this cave.What about you?,english_ascii_present,0x039303,"Un homme suspect
rôde dans le coin.
Et toi, t'es qui ?",yes,no
0x0382E5,1295,0x0394CB,"
捉虫少年:被骗了,没错!我看到的家伙他是火箭队的人!",0x039334,ascii,I'm sure they're from Team Rocket!,english_ascii_present,0x039334,"On m'a bien eu !
C'était un membre
de la Team Rocket !",yes,no
0x0382E7,1296,0x0394FD,"
迷你裙:干嘛啊?我是在这里等洞里分散的朋友啦",0x039359,ascii,I'm waiting for my friends to find me here.,english_ascii_present,0x039359,Quoi ? J'attends mes amis perdus dans la grotte !,yes,no
0x0382E9,1297,0x039529,"
迷你裙:我是听说这个洞里有很棒的化石才来的",0x039385,ascii,I heard there are very rare fossils here.,english_ascii_present,0x039385,"Je suis venue
pour les fossiles
rares cachés ici.",yes,no
0x0382EB,1298,0x039554,"
火箭队:宠物精灵黑手党组织火箭队!是又恐怖又强的!",0x0393B1,ascii,"We,Team Rocket,are Pok@mon gansters!",english_ascii_present,0x0393B1,"TEAM ROCKET :
Mafia Pokémon,
forte et redoutée !",yes,no
0x0382ED,1299,0x039585,"
火箭队:你比我更恐怖...",0x0393D6,ascii,Darn it all! I blewit!,english_ascii_present,0x0393D6,Tu me fais encore plus peur...,yes,no
0x0382EF,1300,0x03959D,"
研究员:哇!什么啊!不要突然跟我说话!",0x03956C,ascii,What! Don't sneak up on me!,english_ascii_present,0x03956C,"Ne me surprends pas
comme ça !",yes,no
0x0382F1,1301,0x0395C1,"
研究员:......",0x039589,ascii,I have to find stronger Pok@mon.,english_ascii_present,0x039589,...,yes,no
0x0382F3,1302,0x0395D0,"
迷你裙:洞隆里相当的宽阔呢",0x0393ED,ascii,Mt.Moon's big isn'tit?,english_ascii_present,0x0393ED,Cette grotte est immense !,yes,no
0x0382F5,1303,0x0395EB,"
迷你裙:这么大哪边是出口都搞不清楚",0x039404,ascii,How do you get out of here?,english_ascii_present,0x039404,C'est immense... Où est la sortie ?,yes,no
0x0382F7,1304,0x03960E,"
火箭队:我们正在做重要的工作!小孩子赶快回家!",0x03949D,ascii,We're pulling a bigjob here!Get lost!,english_ascii_present,0x03949D,"On a du travail !
Rentre chez toi,
gamin !",yes,no
0x0382F9,1305,0x03963B,"
火箭队:蛮厉害的嘛,加入我们火箭队吧!",0x0394C3,ascii,If you see a fossilgive it to me and scram!,english_ascii_present,0x0394C3,"Pas mal ! Rejoins
la Team Rocket !",yes,no
0x0382FB,1306,0x039660,"
大叔:原来是小孩子啊!吓我一跳",0x039463,ascii,Whoa!You scared me!,english_ascii_present,0x039463,"Oh ! Un gamin !
Tu m'as fait peur !",yes,no
0x0382FD,1307,0x03967E,"
大叔:小孩子不可以到这么阴暗的地方闲逛!!",0x039477,ascii,Kids like you shouldn't be here!,english_ascii_present,0x039477,"Il fait trop sombre
pour un enfant !",yes,no
0x0382FF,1308,0x0396A7,"
火箭队:随便闯入大人的世界可是很危险的!",0x0394F0,ascii,Kids should leave grown-ups alone!,english_ascii_present,0x0394F0,"Fourrer ton nez
dans les affaires
des adultes,
c'est dangereux !",yes,no
0x038301,1309,0x0396CF,"
火箭队:真令人生气!",0x039514,ascii,Pok@mon lived here long before people came.,english_ascii_present,0x039514,Ça m'énerve !,yes,no
0x038303,1310,0x0396E3,"
谈判小子:你也是来这里探险的吗?",0x039420,ascii,Did you come to explore too?,english_ascii_present,0x039420,Tu explores aussi ?,yes,no
0x038305,1311,0x039703,"
谈判小子:到底哪里有珍奇的精灵呢?",0x039440,ascii,I came here to showoff my Pok@mon.,english_ascii_present,0x039440,"Mais où sont donc
les Pokémon rares ?",yes,no
0x038307,1312,0x039725,"
研究员:等一下!这化石是我发现的,两个都是我的!",0x039540,ascii,Stop!I found these fossils! They're mine!,english_ascii_present,0x039540,Stop ! J'ai trouvé ces deux fossiles. Ils sont à moi !,yes,no
0x038309,1313,0x039753,"
研究员:好吧,就分你一个好了,我和你各拿一个化石,一个人独吞是不行的哟",0x0395AE,ascii,"Okay,I'll share! We'll each take 1! No being greedy!",english_ascii_present,0x0395AE,"Bon, partageons :
un fossile chacun.
Pas question
de tout garder !",yes,no
0x03830B,1314,0x039797,"
研究员:听说离这里很远的红莲岛上有宠物精灵的研究所能让化石复活的研究...",0x0395E5,ascii,Then this is mine! On Cinnabar island there's a Pok@mon research lab that does research on reviving fossilizedPok@mon!,english_ascii_present,0x0395E5,"À Cramois'Île,
un labo redonne
vie aux Pokémon
tirés de fossiles.",yes,no
0x03830D,1315,0x0397DF,"
火箭队:等一下!化石是我们火箭队的东西!",0x039660,ascii,Jesse:Stop right there!That fossil is Team Rocket's!,english_ascii_present,0x039660,TEAM ROCKET : Hop là ! Ce fossile est à la Team Rocket ! Rends-toi ou mange ta baffe !,yes,no
0x03830F,1316,0x039806,"
小智:你们是?",0x039698,ascii,James:Surrender nowor prepare to fight!,english_ascii_present,0x039698,"SACHA :
Qui êtes-vous ?",yes,no
0x038311,1317,0x039814,"
武藏:既然你诚心诚意的问了",0x0396C5,ascii,Meowth: Meeouth! That's right!,english_ascii_present,0x0396C5,"JESSIE :
Nous revoilà !",yes,no
0x038327,1328,0x03992D,"
小次郎:没想到会输...",0x0396E6,ascii,Jesse:A brat beat us?,english_ascii_present,0x0396E6,TEAM ROCKET : ??? Ce mioche a gagné ?,yes,no
0x038329,1329,0x039943,"
武藏:好讨厌的感觉哟...",0x0396FD,ascii,James:Such a dread-ful twerp!,english_ascii_present,0x0396FD,"TEAM ROCKET :
La Team Rocket...",yes,no
0x03832B,1330,0x03995B,"
喵喵:喵...",0x03971B,ascii,"Jesse&James:Team Rocket,blast off atthe speed of light!Meouth:Hey!Wait formeeowth!",english_ascii_present,0x03971B,"À la vitesse
de la lumière...",yes,no
0x03832D,1331,0x039967,"
警察:真是可怜!家里糟了小偷,我知道犯人是谁!是火箭队,警察也对他们很头疼呢!",0x039770,ascii,"These people were robbed, we believe it's Team Rocket's doing! Even our Police force has trouble with that gang!",english_ascii_present,0x039770,"POLICIER : Ces gens
ont été volés.
Le coupable ?
La Team Rocket !
Même la police
peine face à eux !",yes,no
0x03832F,1332,0x0399B1,"
裁判:未来的冠军给你一些建议吧!这里的馆长阿霞是使用水系的精灵!如果用植物系的怪物来吸取水份或用电系来使之麻痹也行",0x0397E8,ascii,"Yo Champ!The LeaderMisty, is a pro whouses water Pok@mon!Try to zap them with electric, or you can use grass types.",english_ascii_present,0x0397E8,"Hé, Champion !
Ondine utilise
des Pokémon Eau.
Plante absorbe
l'eau.
Électrik paralyse !",yes,no
0x038331,1333,0x039A22,"
游泳男:你的对手是我",0x039861,ascii,I'm 1st!Let's do it,english_ascii_present,0x039861,"Ton adversaire ?
C'est moi !",yes,no
0x038333,1334,0x039A37,"
游泳男:阿霞会成为一位很强的训练家!才不会输给你呢!",0x039875,ascii,Misty won't lose tosomeone like you!,english_ascii_present,0x039875,Ondine est forte. Elle ne perdra pas contre toi !,yes,no
0x038335,1335,0x039A6A,"
游泳女:对付你我就够了!用不着阿霞亲自动手!",0x03989A,ascii,I'm more than good enough for you!,english_ascii_present,0x03989A,Je peux te battre seule. Pas besoin d'Ondine !,yes,no
0x038337,1336,0x039A95,"
游泳女:失败了...",0x0398BD,ascii,You overwhelmed me.,english_ascii_present,0x0398BD,J'ai perdu...,yes,no
0x038339,1337,0x039AA7,"
小霞:你在培养精灵时有什么策略吗?我的策略就是让它成为水系的精灵!让我这个世界第一美少女来成为你的对手吧!",0x0398D1,ascii,Misty:Pro Trainers have a policy aboutPok@mon.Mine is an all-out offensive approach! What's yours?,english_ascii_present,0x0398D1,"ONDINE : Ma méthode
est simple : miser
sur le type Eau !
À toi d'affronter
la plus belle fille
du monde !",yes,no
0x03833B,1338,0x039B0F,"
小霞:是我输了?没办法!蓝色徽章就给你吧!拥有蓝色徽章就算不是在战斗中也能使用居合斩喔!特技11也送给你吧,特技11是泡沫光线让水系的精灵学吧!",0x039937,ascii,Misty: You're too much! Here's the Cascade Badge to show you beat me! Now you can use theCUT HM!And you can have TM11 too. It teaches BubbleBeam!Use it well!,english_ascii_present,0x039937,"ONDINE : Battue...
Prends le Badge
Cascade ! Coupe
marche hors combat.
Apprends la CT11
Bulles d'O
à un Pokémon Eau !",yes,no
0x03833D,1339,0x039B96,"
小茂:嗨!小智,你还为那种事困惑啊?我都抓到又强又棒的精灵!什么什么?你抓了什么啊?让我看看嘛!",0x0399DC,ascii,Yo Ash!You're stillstruggling along? Me?I'm doing great!I'll show you!,english_ascii_present,0x0399DC,"RÉGIS : Sacha ! Moi, j'ai de super Pokémon. Montre-moi les tiens !",yes,no
0x03833F,1340,0x039BF0,"
小茂:嗨嗨,我到马沙家他给我看了许多珍贵的宠物精灵耶!托他的福,我的精灵图鉴又增加了好几页呢,总之马沙是一位有名的宠物精灵收集家!电脑通信的精灵保管系统也是他做的,如果你也有使用真应该去向他道谢呢",0x039A24,ascii,"Okay,you won! Hey guess what! I went to Bill's.You know he invented the PC system we use? You should go thank him. Well,I better get rolling! Smell ya later!",english_ascii_present,0x039A24,"RÉGIS : Léo m'a
montré ses Pokémon
rares. Ce célèbre
collectionneur a
enrichi mon Pokédex
et créé le stockage
PC. Tu l'utilises ?
Remercie-le !",yes,no
0x038341,1341,0x039CAF,"
捉虫少年:如果你能连续打败五人,将可得到丰富的奖品你能胜利吗?",0x039AC6,ascii,Beat us 5 trainers and win a prize! I'm 1st!,english_ascii_present,0x039AC6,"Bats 5 Dresseurs !
Un prix t'attend.
Tu peux gagner ?",yes,no
0x038343,1342,0x039CEC,"
捉虫少年:不错,但你能全部胜过我们吗?",0x039AF5,ascii,"I did my best, I have no regrets.",english_ascii_present,0x039AF5,Pas mal ! Tu peux tous nous battre ?,yes,no
0x038345,1343,0x039D11,"
迷你裙:第二人正是我!现在才是真正的战斗!",0x039B19,ascii,I'm 2nd! Let's go!,english_ascii_present,0x039B19,"Je suis deuxième !
Le vrai combat
commence !",yes,no
0x038347,1344,0x039D3A,"
迷你裙:我承认你了",0x039D3B,graphical_codes,<B4D3><B0C5><B4D4>:<B1C2><B6C3><B4BA><B0C5><B0F8>,not_translated_in_english,0x039AF5,Pas mal ! Tu peux tous nous battre ?,yes,yes
0x038349,1345,0x039D4D,"
谈判小子:第三人登场!我不会给你太好过",0x039B45,ascii,I'm No.4!Tired Yet?,english_ascii_present,0x039B45,"Troisième ! Tu vas
en baver !",yes,no
0x03834B,1346,0x039D73,"
谈判小子:有两下子",0x039D74,ascii,Got Charmander!,english_ascii_present,0x039AF5,Pas mal ! Tu peux tous nous battre ?,yes,yes
0x03834D,1347,0x039D86,"
迷你裙:我是第四人,你不就是为了引人注目才来的吗?",0x039B2C,ascii,No.3! I won't be easy!,english_ascii_present,0x039B2C,Quatrième ! Tu veux te faire remarquer ?,yes,no
