stable_key,record_type,offset_hex,layout,max_len,chinese_text,source_en,fr_text,source_alignment
MAIN:0x0347A2,MAIN,0x0347A2,dialogue_19_19,26,"
卡美优:你已经成功了收集石英地区所有的精灵,真了不起!好吧这只梦幻就送给你吧!恭喜你完成了精灵图鉴!!",Please take care   of Mew!,KAMEIYU : Bravo ! Le Pokédex de Kanto est complet. Ce Mew est à toi !,unique
MAIN:0x0347BD,MAIN,0x0347BD,dialogue_19_19,13,"
得到梦幻",Recieved Mew!,Mew reçu !,unique
MAIN:0x0347CB,MAIN,0x0347CB,dialogue_19_19,149,"
妈妈:你完成精灵图鉴了吗?",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<B1DB><B1DB>:<B0C5><B3A6><B2EA><B0A1><B0A2><B2F1><B2F2><B0F8><B0D7>?,"MAMAN :
Tu as terminé
le Pokédex ?",unique
MAIN:0x034862,MAIN,0x034862,dialogue_19_19,16,"
裁判:你真是好样的!",Great job Champ!,"ARBITRE : Bravo,
Champion !",unique
MAIN:0x034873,MAIN,0x034873,dialogue_19_19,19,"
卡美优:我认输!这样总行了吧!",Farewell traveller!,"KAMEIYU : D'accord, je m'avoue vaincu ! Content ?",unique
MAIN:0x034887,MAIN,0x034887,dialogue_19_19,45,"
蓓蓓:你真的是很棒耶!",00000000000000000000000000Take care of Eevee!,BEIBEI : Tu es vraiment formidable !,unique
MAIN:0x0348B5,MAIN,0x0348B5,dialogue_19_19,37,"
小李:再骚扰的话,本大爷要报警了...!",Your Pok@mon can   fly you anywhere. ,"XIAO LI : Arrête !
Ou j'appelle
la police !",unique
MAIN:0x034927,MAIN,0x034927,dialogue_19_19,6,,<B2C1><B0DB><B3E6>,Rien obtenu.,non_aligne
MAIN:0x03492F,MAIN,0x03492F,dialogue_19_19,11,"
得到精灵球",A Pok@ball!,Poké Ball reçue !,unique
MAIN:0x03493B,MAIN,0x03493B,dialogue_19_19,13,"
得到超级球",A Great Ball!,Super Ball reçue !,unique
MAIN:0x034949,MAIN,0x034949,dialogue_19_19,9,"
得到超力球",UltraBall,Hyper Ball reçue !,unique
MAIN:0x034953,MAIN,0x034953,dialogue_19_19,10,"
得到大师球",<B2C1><B0DB><B1BE><B2DF><B0BD>,Master Ball reçue !,unique
MAIN:0x03495F,MAIN,0x03495F,dialogue_19_19,9,"
得到伤药",A Potion!,Potion reçue !,unique
MAIN:0x034969,MAIN,0x034969,dialogue_19_19,9,"
得到好伤药",S.Potion!,"Super Potion
reçue !",unique
MAIN:0x034973,MAIN,0x034973,dialogue_19_19,13,"
得到超级伤药",00A H.Potion!,"Hyper Potion
reçue !",unique
MAIN:0x034981,MAIN,0x034981,dialogue_19_19,14,"
得到最大伤药",00<B2C1><B0DB><B3F2><B1BE><B9C7><BBB9>,Potion Max reçue !,unique
MAIN:0x034990,MAIN,0x034990,dialogue_19_19,12,"
得到解毒药",An Antidote!,Antidote reçu !,unique
MAIN:0x03499D,MAIN,0x03499D,dialogue_19_19,21,"
得到解麻药
---

得到睡醒药",000000000000A S.Heal!,Réveil reçu !,multiple
MAIN:0x0349B3,MAIN,0x0349B3,dialogue_19_19,11,"
得到冰冻药",00Ice Heal!,Antigel reçu !,unique
MAIN:0x0349BF,MAIN,0x0349BF,dialogue_19_19,12,"
得到烧伤药",00<B2C1><B0DB><BAE7><B9C7><BBB9>,Anti-Brûle reçu !,unique
MAIN:0x0349CC,MAIN,0x0349CC,dialogue_19_19,13,"
得到万能恢复",0A Full Heal!,Total Soin reçu !,unique
MAIN:0x0349DA,MAIN,0x0349DA,dialogue_19_19,10,"
得到精神药",0A Revive!,Rappel reçu !,unique
MAIN:0x0349E5,MAIN,0x0349E5,dialogue_19_19,12,"
得到PP提升",00<B2C1><B0DB>PP<B4C7><B4C8>,Huile reçue !,unique
MAIN:0x0349F2,MAIN,0x0349F2,dialogue_19_19,11,"
得到PP最大",<0A><B2C1><B0DB>PP<B3F2><B1BE>,Huile Max reçue !,unique
MAIN:0x0349FF,MAIN,0x0349FF,dialogue_19_19,13,"
得到神奇糖果",A Rare Candy!,Super Bonbon reçu !,unique
MAIN:0x034A0D,MAIN,0x034A0D,dialogue_19_19,11,"
得到火之石",Fire Stone!,Pierre Feu reçue !,unique
MAIN:0x034A19,MAIN,0x034A19,dialogue_19_19,11,"
得到水之石",Water Stone,Pierre Eau reçue !,unique
MAIN:0x034A25,MAIN,0x034A25,dialogue_19_19,11,"
得到雷之石",Thun.Stone!,"Pierre Foudre
reçue !",unique
MAIN:0x034A31,MAIN,0x034A31,dialogue_19_19,11,"
得到叶之石",Leaf Stone!,"Pierre Plante
reçue !",unique
MAIN:0x034A3D,MAIN,0x034A3D,dialogue_19_19,11,"
得到月之石",Moon Stone!,Pierre Lune reçue !,unique
MAIN:0x034A49,MAIN,0x034A49,dialogue_19_19,8,"
得到包裹",<B2C1><B0DB><B2E0><B2E1>,Colis Chen reçu !,unique
MAIN:0x034A52,MAIN,0x034A52,dialogue_19_19,13,"
得到精灵图鉴",<0A><B2C1><B0DB><B0A1><B0A2><B2F1><B2F2>,Pokédex reçu !,unique
MAIN:0x034A60,MAIN,0x034A60,dialogue_19_19,9,"
得到地图",<0A><B2C1><B0DB><B3BB><B2F1>,Carte reçue !,unique
MAIN:0x034A6A,MAIN,0x034A6A,dialogue_19_19,13,"
得到菊石化石",<0A><B2C1><B0DB><BADE><B1B2><B5AB><B1B2>,Nautile reçu !,unique
MAIN:0x034A78,MAIN,0x034A78,dialogue_19_19,13,"
得到盔甲化石",<0A><B2C1><B0DB><BADF><BBBE><B5AB><B1B2>,Fossile Dôme reçu !,unique
MAIN:0x034A86,MAIN,0x034A86,dialogue_19_19,9,"
得到船票",<0A><B2C1><B0DB><B6F6><B6F7>,Passe Bateau reçu !,unique
MAIN:0x034A90,MAIN,0x034A90,dialogue_19_19,11,"
得到矿泉水",<0A><B2C1><B0DB><B8E9><B8EA><B5F7>,Eau Fraîche reçue !,unique
MAIN:0x034A9C,MAIN,0x034A9C,dialogue_19_19,13,"
得到精灵眼镜",<0A><B2C1><B0DB><B0A1><B0A2><B6EE><B8D1>,Scope Sylphe reçu !,unique
MAIN:0x034AAA,MAIN,0x034AAA,dialogue_19_19,11,"
得到精灵笛",<0A><B2C1><B0DB><B0A1><B0A2><B8DF>,Poké Flûte reçue !,unique
MAIN:0x034AB6,MAIN,0x034AB6,dialogue_19_19,9,"
得到金牙",<0A><B2C1><B0DB><B7BB><B9F9>,Dent d'Or reçue !,unique
MAIN:0x034AC0,MAIN,0x034AC0,dialogue_19_19,13,"
得到梦幻船票",<0A><B2C1><B0DB><B1D6><B9ED><B6F6><B6F7>,"Ticket Mystik
reçu !",unique
MAIN:0x034ACE,MAIN,0x034ACE,dialogue_19_19,11,"
得到居合斩",<0A><B2C1><B0DB><B1A9><B1AA><B1AB>,CS01 : Coupe !,unique
MAIN:0x034ADA,MAIN,0x034ADA,dialogue_19_19,11,"
得到飞天术",<0A><B2C1><B0DB><B1AC><B1AD><B1AE>,CS02 : Vol !,unique
MAIN:0x034C03,MAIN,0x034C03,dialogue_19_19,5,,<B0D2><B0D3>!,Bienvenue !,non_aligne
MAIN:0x034C09,MAIN,0x034C09,dialogue_19_19,35,"
欢迎!到精灵中心可以恢复精灵的体力.",<0A><B0D2><B0D3>!<B0DB><B0A1><B0A2><B0DC><B0DD><B0DE><B0DF><B0E0><B0E1><B0A1><B0A2><B0BC><B0E2><B0E3>.,"Bienvenue !
Au Centre Pokémon,
nous soignons tous
les Pokémon !",unique
MAIN:0x034C2D,MAIN,0x034C2D,dialogue_19_19,29,"
您的精灵都精神了!!欢迎光临!!",<0A><B7C5><B0BC><B0A1><B0A2><B1C0><B0A1><B6DD><B0F8>!!<B0D2><B0D3><B0E4><B0E5>!!,"Merci !
Toute ton équipe
a la super pêche !
À bientôt !",unique
MAIN:0x034C4B,MAIN,0x034C4B,dialogue_19_19,41,"
对不起,因为机能所限这里暂时不能够对战...","<0A><B0E7><B0CE><B0E8>,<B0E9><B0EA><B0EB><B0EC><B0AD><B0ED><B0EE><B0BF><B0EF><B0F0><B0CE><B0EC><B0F1><B0E7><B0F2>...","Désolé, les combats
ne sont pas encore
disponibles ici...",unique
MAIN:0x034C75,MAIN,0x034C75,dialogue_19_19,32,"
交换机器也坏了...下次再来看看吧",<0A><B0F3><B0F4><B0EB><B0F5><B0F6><B0F7><B0F8>...<B0F9><B0FA><B0FB><B0FC><B0FD><B0FD><B0BE>,"La machine de Troc
est aussi en panne.
Reviens plus tard.",unique
MAIN:0x034C96,MAIN,0x034C96,dialogue_19_19,15,"
欢迎!买东西吗?",<0A><B0D2><B0D3>!<B0D4><B0D5><B0D6><B0D7>?,"Salut !
Je peux t'aider ?",unique
MAIN:0x034CA6,MAIN,0x034CA6,dialogue_19_19,11,"
谢谢惠顾!!",<0A><B0D8><B0D8><B0D9><B0DA>!!,"Merci !
À bientôt !",unique
MAIN:0x034CB3,MAIN,0x034CB3,dialogue_19_19,84,"
我也在养育精灵!变强的话就不会让人欺负",Technology's great!You can now store  and recall items   and Pok@mon as data via PC!,"Moi aussi, j'élève
des Pokémon forts.
Fini les brimades !",unique
MAIN:0x034D08,MAIN,0x034D08,dialogue_19_19,67,"
需要买抓精灵的精灵球时请到商店!",See those ledges?  It's a bit scary   but you can jump   from them.,Poké Balls en vente au Magasin !,unique
MAIN:0x034D3A,MAIN,0x034D3A,dialogue_19_19,17,"
精灵好好培养的话会很亲近的",jump   from them.,"Un Pokémon choyé
s'attachera à toi.",unique
MAIN:0x034D4C,MAIN,0x034D4C,dialogue_19_19,85,"
在空中飞行有点害怕...但一下就能回到真新镇","Hi! I work at the  Pok@Mart. It's a   convenient shop,youshould come and    visit us.","Voler fait peur,
mais te ramène vite
à Bourg Palette.",unique
MAIN:0x034DA2,MAIN,0x034DA2,dialogue_19_19,66,"
虫属性的精灵有两种类型,绿毛虫没有毒,独角虫有毒","Using Pok@balls,youcan carry and use  Pok@mon any time,  anywhere!","Chenipan n'est pas venimeux. Aspicot, si !",unique
MAIN:0x034DE5,MAIN,0x034DE5,dialogue_19_19,56,"
我从没见过这家道场的首领","This GYM is always closed, I wonder   who the Leader is?","Cette Arène Pokémon
reste fermée.
Qui est donc
le Champion ?",unique
MAIN:0x034E1E,MAIN,0x034E1E,dialogue_19_19,19,"
太好了,找到了龙骨",I like this museum.,"Un os de dragon !
Je l'ai trouvé !",unique
MAIN:0x034E32,MAIN,0x034E32,dialogue_19_19,32,"
伤药很好,当精灵没有体力时可以使用",0My Dad loves       Pok@mon too.,Une Potion soigne les Pokémon épuisés.,unique
MAIN:0x034E55,MAIN,0x034E55,dialogue_19_19,23,"
小拉达很小但前牙很厉害",<0A><B0B6><B8BB><B6E5><B3F7><B0B6><B3A8><B3DD><B9F9><B3F7><B3ED><B3EE>,"Rattata est petit,
mais ses crocs
sont redoutables !",unique
MAIN:0x034E6D,MAIN,0x034E6D,dialogue_19_19,28,"
常青森林是天然的迷宫,小心啊","<0A><B3CA><B3CB><B4D8><B4D9><B0C2><B1AD><B2AA><B0BC><B4D3><BDFE>,<B0B6><B0DD><B2AC>","La Forêt de Jade
est un vrai
labyrinthe.
Sois prudent !",unique
MAIN:0x034E8B,MAIN,0x034E8B,dialogue_19_19,44,"
道路上经常会有小树吧?用精灵的技能可以砍断的",The HM Flash lightseven the darkest   caves.,"La capacité Coupe
tranche ces arbres.",unique
MAIN:0x034EB8,MAIN,0x034EB8,dialogue_19_19,54,"
有的精灵只在森林或者洞穴生活要得到更多的精灵就要多走走",<B0AE><B0BC><B0A1><B0A2><B2BE><B0B8><B4D8><B4D9><B1CB><B9AB><B4FB><BDB8><B1C9><B4E0><B0C3><B2C1><B0DB><B2CC><B0C8><B0BC><B0A1><B0A2><B2AB><B0C3><B0C8><B7C3><B7C3>,"Certains Pokémon
vivent seulement
dans les forêts
ou les grottes.
Explore partout
pour les trouver !",unique
MAIN:0x034EEF,MAIN,0x034EEF,dialogue_19_19,40,"
说起石山矿野很黑的,精灵用闪光术能看清吧","<0A><B1E7><B0E8><B1B2><B6DC><B8E9><B1F8><B3F7><B5AC><B0BC>,<B0A1><B0A2><B1A8><B4BE><B0E4><B1AE><B0EC><B0FD><B4C4><B0BE>","Cette grotte est
très sombre.
Avec Flash,
un Pokémon peut
l'éclairer.",unique
MAIN:0x034F18,MAIN,0x034F18,dialogue_19_19,31,"
啊...游戏机很让人着迷啊...",Poliwrath is my    best friend!,"Ah... Ces machines
sont captivantes...",unique
MAIN:0x034F38,MAIN,0x034F38,dialogue_19_19,45,"
尼比市的捉虫少年和道馆的小刚不一样!!",000000000000000Did you check out  the Museum?,"Les Scouts d'ici
sont forts.
Mais Pierre est
redoutable !",unique
MAIN:0x034F66,MAIN,0x034F66,dialogue_19_19,24,"
不要让野生的精灵进入花坛",Welcome to Pewter  City.,"Pas de Pokémon
sauvage au jardin !",unique
MAIN:0x034F7F,MAIN,0x034F7F,dialogue_19_19,27,"
我的精灵是和别人交换的",This road leads to Route 3.,"Ce Pokémon, je l'ai eu par échange.",unique
MAIN:0x034F9B,MAIN,0x034F9B,dialogue_19_19,33,"
有些精灵不听话...要是有徽章的话!",I heard Team Rocketis at Mt.Moon!,"Certains Pokémon
n'obéissent pas...
Un Badge aiderait !",unique
MAIN:0x034FBD,MAIN,0x034FBD,dialogue_19_19,16,"
小孩子需要50元,参观吗?",Tickets are 50$.,L'enfant paie 50 $. Tu veux visiter ?,unique
MAIN:0x034FCE,MAIN,0x034FCE,dialogue_19_19,17,"
好的,50元收下了!",Enjoy your visit!,50 $ reçus. Merci !,unique
MAIN:0x034FE0,MAIN,0x034FE0,dialogue_19_19,6,"
再来啊",<B0FB><B0FC><B2AC>,À bientôt !,unique
MAIN:0x034FE7,MAIN,0x034FE7,dialogue_19_19,38,"
这个月要去宇宙中",Team Rocket is     always in the news!,"Ce mois-ci, on part dans l'espace !",unique
MAIN:0x03500E,MAIN,0x03500E,dialogue_19_19,38,"
当精灵抓到很多带不了时使用电脑通信存放好",You can carry six  Pok@mon at the most,Trop de Pokémon ? Envoie-les au PC.,unique
MAIN:0x035035,MAIN,0x035035,dialogue_19_19,18,"
能带着的精灵是六只",See ya around kid!,"Tu peux voyager
avec six Pokémon.",unique
MAIN:0x035048,MAIN,0x035048,dialogue_19_19,46,"
我很害怕...我经常在这里听到奇怪的声音",Only the Pok@mon   champion is allowedin here!,"J'entends souvent
d'étranges bruits.",unique
MAIN:0x035077,MAIN,0x035077,dialogue_19_19,68,"
太不幸了,这家人被偷了!是火箭队干的!即使是警察也拿火箭队没办法!","000000<B6C6><B0CE><B8E7><B0F8>,<B0EE><B1BF><B2B5><B1B6><B5EF><B0F8>!<B0C2><B5A2><B5A3><B5A4><B5A5><B0BC>!<B1D8><B1A7><B0C2><B5EC><B4B0><B0F6><B0C6><B5A2><B5A3><B5A4><B2B6><B2B7><B2B8>!","Ces pauvres gens
ont été volés.
L'odieuse
Team Rocket
est derrière tout
ça. Même la police
a du mal à lutter !",unique
MAIN:0x0350BD,MAIN,0x0350BD,dialogue_19_19,24,"
你也有精灵吗!好好磨练吧!",Welcome to Ceruleancity!,"Toi aussi, tu as des Pokémon ? Entraîne-les bien !",unique
MAIN:0x0350D6,MAIN,0x0350D6,dialogue_19_19,47,"
啊...!在完成精灵图鉴吗?太好了",Girl:The life of a trainer is tough   isn't it?,Tu veux compléter ton Pokédex ? Génial !,unique
MAIN:0x035106,MAIN,0x035106,dialogue_19_19,27,"
你好!骑自行车的心情你知道吗?",I care for injured Pok@mon.,"Rouler à vélo, c'est un vrai plaisir !",unique
MAIN:0x035122,MAIN,0x035122,dialogue_19_19,22,"
我的自行车很漂亮哦",0000<B1C2><B0BC><B2F3><B3A9><BCB2><B3F7><B9D3><B7EE><B2DD>,Mon vélo est magnifique !,unique
MAIN:0x03513A,MAIN,0x03513A,dialogue_19_19,25,"
火箭队让精灵挖洞一定有什么事!",Why would they do  this!?,"La Team Rocket fait
creuser les Pokémon
pour une raison...
Pas nette !",unique
MAIN:0x035154,MAIN,0x035154,dialogue_19_19,51,"
找不到被偷的东西就只有放弃了","Those miserable    Rockets! They stoleour ""Dig"" TM!","Sans l'objet volé, il faudra tout abandonner...",unique
MAIN:0x035188,MAIN,0x035188,dialogue_19_19,35,"
哎...最近没有发生什么事情...",0000000<B8F3>...<B3F2><B0CD><B2B6><B0AE><B2F4><B1C9><B2AF><B1E6><B1D5><B7AB>...,"Pff... Rien de neuf
ces temps-ci...",unique
MAIN:0x0351AC,MAIN,0x0351AC,dialogue_19_19,30,"
我老是培育不好我的妙娃种子...",<0A><B1C2><B2CE><B0C2><B6A3><B6D8><B0CE><B1B4><B1C2><B0BC><B7FC><BEA7><B6AD><B1DF>...,"Je n'arrive pas
à bien élever
mon Bulbizarre...",unique
MAIN:0x0351CB,MAIN,0x0351CB,dialogue_19_19,26,"
让精灵进化图鉴可以增加...",<0A><B2CB><B0A1><B0A2><B3DE><B5AB><B2F1><B2F2><B0DE><B0DF><B2FB><B2FC>...,"Fais évoluer
tes Pokémon :
le Pokédex avance !",unique
MAIN:0x0351E6,MAIN,0x0351E6,dialogue_19_19,30,"
听说紫苑镇出现过幽灵精灵呢...",<0A><B1F1><B1E7><BDE3><BDE4><B2D6><B0A4><B2F5><B3D4><B8BD><B0A2><B0A1><B0A2><B1EB>...,"Des Pokémon Spectre
seraient apparus
à Lavanville...",unique
MAIN:0x035206,MAIN,0x035206,dialogue_19_19,56,"
这里是精灵的墓地,有名的城镇...精灵死的时候都会带到精灵塔",Pok@mon spirits    have been seen in  the Pok@mon Tower.,"À Lavanville,
la Tour Pokémon
est un cimetière.",unique
MAIN:0x03523F,MAIN,0x03523F,dialogue_19_19,57,"
最近幽灵塔里好象出现幽灵...好像是被火箭队杀害的精灵的幽灵...",I think they are   spirits of Pok@mon the Rockets killed.,"Des spectres rôdent
à la Tour Pokémon.
Ce sont sûrement
des Pokémon tués
par la Team Rocket.",unique
MAIN:0x035279,MAIN,0x035279,dialogue_19_19,26,"
你相信有幽灵的存在吗?",Do you believe in  Ghosts?,"Tu crois vraiment
aux spectres ?",unique
MAIN:0x035294,MAIN,0x035294,dialogue_19_19,37,"
我无法原谅火箭队!他们把逃亡中可拉可拉的妈妈抓了并杀害了!",May the souls of   Pok@mon rest easy.,Jamais je ne pardonnerai à la Team Rocket d'avoir tué la mère d'Osselait !,unique
MAIN:0x0352BA,MAIN,0x0352BA,dialogue_19_19,19,"
现在戒严中!!",Get out of the way!,"La ville est
en état de siège !",unique
MAIN:0x0352CE,MAIN,0x0352CE,dialogue_19_19,21,"
精灵塔有很多幽灵居住",0<B0A1><B0A2><B8BE><B0AE><B3F7><B0C8><B8BD><B0A2><B1A9><B1C6>,"La Tour Pokémon
abrite beaucoup
de Spectres.",unique
MAIN:0x0352E4,MAIN,0x0352E4,dialogue_19_19,80,"
这个紫苑镇最有名的塔也是宠物精灵的墓园...人们将死亡的精灵带到这幽灵塔来祈求冥福",<0A><B0EE><B0BA><BDE3><BDE4><B2D6><B3F2><B0AE><B3B1><B0BC><B8BE><B0F6><B0C2><B0C0><B0C1><B0A1><B0A2><B0BC><BEA8><B6FE>...<B2B5><B2EF><B1D2><B8C1><BEAA><B0BC><B0A1><B0A2><B8DD><B0DB><B0EE><B8BD><B0A2><B8BE><B0FC><B8C3><B9D2><BEAB><B6B4>,"Ici reposent
les Pokémon.
La Tour est un lieu
de recueillement.",unique
MAIN:0x035335,MAIN,0x035335,dialogue_19_19,31,"
吉野老人可以安慰可拉可拉的灵魂",<0A><B8B8><B1F8><B2CE><B2B5><B0DE><B0DF><B8BF><B8C0><B0DE><B8BB><B0DE><B8BB><B0BC><B0A2><B8C6>,"M. Fuji peut
apaiser l'âme
d'Osselait.",unique
MAIN:0x035355,MAIN,0x035355,dialogue_19_19,26,"
这些火箭队的人太可恶了...",Silph Co. is very  famous.,"La Team Rocket...
Quels sales types !",unique
MAIN:0x035370,MAIN,0x035370,dialogue_19_19,38,"
你要对抗火箭队?真了不起",The Rockets just   came and took over!,Tu vas défier la Team Rocket ? Bravo !,unique
MAIN:0x035397,MAIN,0x035397,dialogue_19_19,29,"
我看见了火箭队的老大进了大厦...",There's two gyms inthis city.,J'ai vu le chef de la Team Rocket entrer ici...,unique
MAIN:0x0353B5,MAIN,0x0353B5,dialogue_19_19,30,"
我很崇拜你,我会为你加油的!",That group needs tobe stopped.,"Je t'admire !
Je suis avec toi !",unique
MAIN:0x0353D4,MAIN,0x0353D4,dialogue_19_19,27,"
我看过你的对战,你很厉害啊",I lost my money    betting!,J'ai vu ton combat. T'es très fort !,unique
MAIN:0x0353F0,MAIN,0x0353F0,dialogue_19_19,66,"
你听过南晶开发部的卡美优吗?听说他的精灵都是神兽级别的哦...",They must have     targeted Silph Co. for their Pok@mon  products.,"Kameiyu, de Nanjing Tech, aurait des Pokémon légendaires...",unique
MAIN:0x035433,MAIN,0x035433,dialogue_19_19,57,"
欢迎!通过游戏积累硬币能得到喜欢的奖品,不过你好像没有硬币盒哦...",00Welcome! You can   exchange coins for prizes next door.,"Bienvenue !
Échange tes jetons
contre un prix.
Sans Boîte Jeton...",unique
MAIN:0x03546D,MAIN,0x03546D,dialogue_19_19,24,"
我太喜欢游戏了!都忘记时间了...",I'm having a great time!,"J'adore jouer !
Le temps file...",unique
MAIN:0x035486,MAIN,0x035486,dialogue_19_19,36,"
你也想玩吗?不行,你没有硬币盒",A man was guarding that poster there,"Pas de Boîte Jeton.
Pas de jeu.",unique
MAIN:0x0354AB,MAIN,0x0354AB,dialogue_19_19,53,"
您可以用赢得的硬币盒换取精灵哦...不行,你没有硬币盒...","<B7C5><B0DE><B0DF><B1A8><B3F5><B2C1><B0BC><B4B6><BDBB><BEB2><B0F4><B0A3><B0A1><B0A2><B2DD>...<B0CE><B3A9>,<B0C5><B2B6><B0AE><B4B6><BDBB><BEB2>...","Échange tes jetons
contre des Pokémon.
Sans Boîte Jeton,
impossible !",unique
MAIN:0x0354E1,MAIN,0x0354E1,dialogue_19_19,30,"
那家伙怎么消失了呢?!",00000000Where'd that persongo?,"Où est passé
ce type ?",unique
MAIN:0x035500,MAIN,0x035500,dialogue_19_19,27,"
我的精灵没有体力时就到商店买药给他",My Pok@mon keep me company.,"Quand mes Pokémon faiblissent, j'achète des soins.",unique
MAIN:0x03551C,MAIN,0x03551C,dialogue_19_19,28,"
啊...游戏厅的下面好像有地下室",I got my Koffing inCinnabar!,Tiens... Il y aurait un sous-sol sous le Casino.,unique
MAIN:0x035539,MAIN,0x035539,dialogue_19_19,28,"
这里真是漂亮的地方啊",00000000<B0EE><B0BF><B1F5><B0C2><B9D3><B7EE><B0BC><B3BB><B1E2><B2AC>,Quel bel endroit !,unique
MAIN:0x035556,MAIN,0x035556,dialogue_19_19,19,"
我今天又胜了...哈哈",00Thanks again kid!,"Encore une victoire
aujourd'hui...
Ha ha !",unique
MAIN:0x03556A,MAIN,0x03556A,dialogue_19_19,29,"
我想在这里盖大楼,但被精灵袭击了",We're careful aboutpollution!,Je bâtissais ici quand des Pokémon m'ont attaqué !,unique
MAIN:0x035588,MAIN,0x035588,dialogue_19_19,19,"
听说石英高原的四天王很厉害",Have you met Bill? ,"Selon la rumeur,
le Conseil des 4
du Plateau Indigo
est redoutable.",unique
MAIN:0x03559C,MAIN,0x03559C,dialogue_19_19,26,"
会长说起精灵来就没完没了啊...",00I just adore my    Seel!,"Le Président
n'en finit plus
quand il parle
de Pokémon...",unique
MAIN:0x0355B7,MAIN,0x0355B7,dialogue_19_19,37,"
你知道吗?臭泥是从海里的污泥出生的呢...",Hmph! My Pikachu isbetter than yours!,"Tadmorv vient
de la boue marine.
Tu le savais ?",unique
MAIN:0x0355DD,MAIN,0x0355DD,dialogue_19_19,55,"
狩猎区内有很多特别的精灵哟","0000000000000000000The Warden is old, but still active!","Le Parc Safari
abrite des Pokémon
très spéciaux !",unique
MAIN:0x035615,MAIN,0x035615,dialogue_19_19,34,"
奇怪,我的波波不知又飞到什么地方去了",Did you see the    ship out there?,"Où est encore passé
mon Roucool ?",unique
MAIN:0x035638,MAIN,0x035638,dialogue_19_19,38,"
据说狩猎区有人曾经见过传说中的精灵呢...",You should raise   your Pok@mon evenly,Un Pokémon légendaire serait au Parc Safari...,unique
MAIN:0x03565F,MAIN,0x03565F,dialogue_19_19,37,"
你有经常看电视吗?",The Warden knows a lot about Pok@mon!,Tu regardes la TV ?,unique
MAIN:0x035685,MAIN,0x035685,dialogue_19_19,36,"
这个世上有多少种精灵呢?",I couldn't under-  stand the warden.,"Combien d'espèces
de Pokémon vivent
dans ce monde ?",unique
