stable_key,record_type,dialogue_id,category,layout,speaker,source_offset_or_pointer,chinese_text,english_2015,french_v2_gloss,english_v2,official_reference_class,reference_disposition,reference_url,reference_revision,changed_during_official_reference_pass,english_before_reference_pass,reference_reason,compression,compression_justification,fidelity_comment,alignment_confidence,source_resolution,ai_review_status,human_review_status,human_reviewer,human_review_notes
MAIN:0x031782,MAIN,,Ordinary text,,,0x031782,火之石,FireSton,PierrFeu,FireSt.,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese fire-stone label directly identifies Fire Stone. Full-text review: Abbreviates Fire Stone for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03178B,MAIN,,Ordinary text,,,0x03178B,水之石,WatrSton,PierrEau,WatrSt.,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese water-stone label directly identifies Water Stone. Full-text review: Abbreviates Water Stone for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031794,MAIN,,Ordinary text,,,0x031794,雷之石,ThunSton,PierrFdr,ThunSt.,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese thunder-stone label directly identifies Thunder Stone. Full-text review: Abbreviates Thunder Stone for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03179D,MAIN,,Ordinary text,,,0x03179D,月之石,MoonSton,PierrLun,MoonSt.,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese moon-stone label directly identifies Moon Stone. Full-text review: Abbreviates Moon Stone for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317A6,MAIN,,Ordinary text,,,0x0317A6,包裹,Parcel,Colis ,Parcel,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese label says parcel; its executable key-item slot and Chinese description identify Oak's Parcel. Full-text review: Uses the unambiguous key noun for Oak's Parcel in the Bag list.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317B5,MAIN,,Ordinary text,,,0x0317B5,地图,Map,Carte,TownMap,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The generic Chinese map label is mechanically resolved by its key-item slot as the Town Map. Full-text review: Compacts Town Map for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317B9,MAIN,,Ordinary text,,,0x0317B9,菊石化石,HelixFosil,Nautile,HelixFs,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese ammonite-fossil label and fossil key-item slot identify the Helix Fossil. Full-text review: Abbreviates Helix Fossil for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317C4,MAIN,,Ordinary text,,,0x0317C4,盔甲化石,DomeFossil,Fos.Dôme  ,DomeFos,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese armored-fossil label and adjacent fossil slot identify the Dome Fossil. Full-text review: Abbreviates Dome Fossil for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317CF,MAIN,,Ordinary text,,,0x0317CF,船票,S.S.Ticket,Passe Bateau,S.S.Tkt,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese ship-ticket label and executable key-item slot identify the S.S. Ticket. Full-text review: Abbreviates S.S. Ticket for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317DA,MAIN,,Ordinary text,,,0x0317DA,矿泉水,Lemonade,Limonade,FreshWt,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",Translates the Chinese mineral-water item directly; the old Lemonade wording denotes a different drink and is not restored. Full-text review: Abbreviates the official Fresh Water name for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317E3,MAIN,,Ordinary text,,,0x0317E3,精灵眼镜,SilphScope,Scope Sylphe,SilphSc,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.","The Chinese spirit-viewing glasses label, ghost-viewing description, and key-item slot concord with Silph Scope. Full-text review: Abbreviates Silph Scope for the seven-cell Bag-list field.",high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317EE,MAIN,,Ordinary text,,,0x0317EE,精灵笛,Pok@Flute,Poké Flûte,PokéFlt,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese Pokémon-flute label and wake-up key-item slot identify the Poké Flute; the reserved at-sign spelling is removed. Full-text review: Abbreviates Poké Flute for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0317F8,MAIN,,Ordinary text,,,0x0317F8,金牙,Gold Teeth,Dent d'Or ,GoldTth,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.",The Chinese gold-teeth label directly identifies Gold Teeth; the witness's trailing space is nonsemantic padding. Full-text review: Abbreviates Gold Teeth for the seven-cell Bag-list field.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031803,MAIN,,Ordinary text,,,0x031803,居合斩,Cut HM,00Cpe CS,Cut HM,Not identified as a Gen I scene,n/a,,,No,,,no,,"The Chinese Cut technique occupies the first executable HM item slot, so the inventory label is Cut HM; legacy leading padding is omitted.",high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03180D,MAIN,,Ordinary text,,,0x03180D,飞天术,Fly HM,Vol CS,Fly HM,Not identified as a Gen I scene,n/a,,,No,,,no,,"The Chinese flying technique occupies the second executable HM item slot, identifying Fly HM.",high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031815,MAIN,,Ordinary text,,,0x031815,冲浪术,Surf HM,Surf CS,Surf HM,Not identified as a Gen I scene,n/a,,,No,,,no,,"The Chinese surfing technique occupies the third executable HM item slot, identifying Surf HM.",high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03181D,MAIN,,Ordinary text,,,0x03181D,怪力术,STR HM,ForceC,STR HM,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.","The Chinese strength technique occupies the fourth executable HM item slot, expanding the old truncated label to Strength HM. Full-text review: Uses the standard STR abbreviation in the Bag-list field.",high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031824,MAIN,,Ordinary text,,,0x031824,闪光术,Flash HM,Flash CS,FlashHM,Not identified as a Gen I scene,n/a,,,No,,,yes,"The Bag list reserves eight cells for the item name and writes the two-digit quantity immediately after them; this unambiguous label uses at most seven cells, leaving a visible separator.","The Chinese flashing technique occupies the fifth executable HM item slot, identifying Flash HM. Full-text review: Compacts Flash HM for the seven-cell Bag-list field.",high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03182D,MAIN,,Ordinary text,,,0x03182D,秘传01,TM 01,CT 01 ,TM 01,Not identified as a Gen I scene,n/a,,,No,,,no,,"The Chinese numbered secret-technique label begins the executable 40-item TM series, identifying TM 01.",high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031835,MAIN,,Ordinary text,,,0x031835,秘传02,TM 02,CT 02 ,TM 02,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 02.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03183D,MAIN,,Ordinary text,,,0x03183D,秘传03,TM 03,CT 03 ,TM 03,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 03.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031845,MAIN,,Ordinary text,,,0x031845,秘传04,TM 04,CT 04 ,TM 04,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 04.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03184D,MAIN,,Ordinary text,,,0x03184D,秘传05,TM 05,CT 05 ,TM 05,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 05.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031855,MAIN,,Ordinary text,,,0x031855,秘传06,TM 06,CT 06 ,TM 06,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 06.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03185D,MAIN,,Ordinary text,,,0x03185D,秘传07,TM 07,CT 07 ,TM 07,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 07.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031865,MAIN,,Ordinary text,,,0x031865,秘传08,TM 08,CT 08 ,TM 08,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 08.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03186D,MAIN,,Ordinary text,,,0x03186D,秘传09,TM 09,CT 09 ,TM 09,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 09.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031875,MAIN,,Ordinary text,,,0x031875,秘传10,TM 10,CT 10 ,TM 10,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 10.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03187D,MAIN,,Ordinary text,,,0x03187D,秘传11,TM 11,CT 11 ,TM 11,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 11.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031885,MAIN,,Ordinary text,,,0x031885,秘传12,TM 12,CT 12 ,TM 12,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 12.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03188D,MAIN,,Ordinary text,,,0x03188D,秘传13,TM 13,CT 13 ,TM 13,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 13.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x031895,MAIN,,Ordinary text,,,0x031895,秘传14,TM 14,CT 14 ,TM 14,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 14.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x03189D,MAIN,,Ordinary text,,,0x03189D,秘传15,TM 15,CT 15 ,TM 15,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 15.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318A5,MAIN,,Ordinary text,,,0x0318A5,秘传16,TM 16,CT 16 ,TM 16,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 16.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318AD,MAIN,,Ordinary text,,,0x0318AD,秘传17,TM 17,CT 17 ,TM 17,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 17.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318B5,MAIN,,Ordinary text,,,0x0318B5,秘传18,TM 18,CT 18 ,TM 18,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 18.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318BD,MAIN,,Ordinary text,,,0x0318BD,秘传19,TM 19,CT 19 ,TM 19,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 19.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318C5,MAIN,,Ordinary text,,,0x0318C5,秘传20,TM 20,CT 20 ,TM 20,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 20.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318CD,MAIN,,Ordinary text,,,0x0318CD,秘传21,TM 21,CT 21 ,TM 21,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 21.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318D5,MAIN,,Ordinary text,,,0x0318D5,秘传22,TM 22,CT 22 ,TM 22,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 22.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318DD,MAIN,,Ordinary text,,,0x0318DD,秘传23,TM 23,CT 23 ,TM 23,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 23.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318E5,MAIN,,Ordinary text,,,0x0318E5,秘传24,TM 24,CT 24 ,TM 24,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 24.,high,pointer_table,ai_source_reviewed,To review,,
MAIN:0x0318ED,MAIN,,Ordinary text,,,0x0318ED,秘传25,TM 25,CT 25 ,TM 25,Not identified as a Gen I scene,n/a,,,No,,,no,,The Chinese number and executable machine-table position identify TM 25.,high,pointer_table,ai_source_reviewed,To review,,
